X,Y,PHI
9.23563,-0.216258,0.0183957
9.29312,-0.2152,0.0230204
9.34459,-0.214015,0.0273081
9.40336,-0.212409,0.0323296
9.45048,-0.210886,0.0364556
9.50161,-0.209021,0.0410318
9.55426,-0.206859,0.0458217
9.63591,-0.203115,0.053381
9.66081,-0.201785,0.0557205
9.71443,-0.198794,0.0608342
9.76839,-0.195507,0.0660655
9.82099,-0.192027,0.0712447
9.88821,-0.18723,0.0779682
9.92854,-0.184079,0.082059
9.98107,-0.179759,0.0874764
10.0331,-0.175199,0.0929451
10.0897,-0.169923,0.0990042
10.1555,-0.163385,0.106119
10.1965,-0.159015,0.110602
10.2473,-0.153375,0.116211
10.2967,-0.147608,0.121722
10.352,-0.140838,0.127956
10.4055,-0.133954,0.134041
10.4654,-0.125886,0.140902
10.5074,-0.119926,0.14576
10.5624,-0.111849,0.152177
10.6122,-0.104215,0.158034
10.6948,-0.091049,0.167859
10.7215,-0.0865333,0.171044
10.7705,-0.0780552,0.176953
10.8235,-0.0685787,0.183376
10.8855,-0.0570857,0.190905
10.9441,-0.0457613,0.19803
11.0091,-0.0327164,0.205934
11.0303,-0.0282887,0.208505
11.0851,-0.0166893,0.215122
11.1431,-0.00403099,0.222077
11.1879,0.00608857,0.227473
11.2353,0.0170711,0.233185
11.2884,0.0296888,0.239561
11.3447,0.0434229,0.246313
11.3872,0.054107,0.251441
11.4388,0.0673795,0.257697
11.5122,0.0867033,0.26659
11.5602,0.099809,0.272434
11.5886,0.107759,0.275896
11.6434,0.123277,0.282584
11.7074,0.141845,0.290385
11.7693,0.160338,0.29796
11.7937,0.167854,0.300975
11.8373,0.181383,0.306353
11.8871,0.197119,0.31253
11.9404,0.214367,0.319193
11.9874,0.229901,0.325148
12.0346,0.245784,0.331195
12.0838,0.262732,0.337599
12.1334,0.280137,0.344122
12.1856,0.298839,0.351086
12.2452,0.32067,0.359141
12.2789,0.333318,0.363756
12.3254,0.351011,0.370217
12.376,0.370661,0.3774
12.4226,0.389141,0.384106
12.4744,0.410055,0.391677
12.5171,0.427695,0.398024
12.563,0.446984,0.40494
12.6109,0.467544,0.412278
12.6674,0.492258,0.421072
12.7191,0.515374,0.42925
12.7751,0.541044,0.438314
12.798,0.551741,0.442067
12.8435,0.573315,0.449728
12.8914,0.596418,0.457907
12.9581,0.629272,0.469526
12.9851,0.642984,0.474325
13.0278,0.664895,0.482033
13.0837,0.694163,0.492272
13.1376,0.723092,0.502316
13.1807,0.746739,0.51046
13.2114,0.763942,0.516368
13.252,0.786989,0.524285
13.3051,0.817711,0.534817
13.3422,0.839681,0.542277
13.386,0.866081,0.551216
13.4431,0.901153,0.563019
13.4726,0.919752,0.569206
13.5208,0.950655,0.57941
13.5613,0.977091,0.588044
13.6023,1.00449,0.596924
13.6431,1.03222,0.60584
13.6865,1.06225,0.615439
13.73,1.09298,0.625201
13.771,1.12258,0.634559
13.8115,1.15245,0.643954
13.854,1.18432,0.653927
13.8946,1.21546,0.663603
13.9362,1.24796,0.673632
13.9778,1.28119,0.683774
14.0181,1.314,0.693696
14.0605,1.34924,0.704242
14.1026,1.38506,0.714823
14.1467,1.42329,0.725969
14.18,1.45287,0.734475
14.2213,1.49013,0.745059
14.2592,1.52514,0.754906
14.3079,1.57092,0.767633
14.3383,1.60027,0.775673
14.3924,1.65331,0.790096
14.4263,1.68751,0.79926
14.4561,1.71823,0.807408
14.4907,1.75439,0.816945
14.5351,1.80163,0.829311
14.5688,1.8384,0.838871
14.6036,1.87717,0.848911
14.6432,1.92214,0.860456
14.6787,1.96344,0.870959
14.7124,2.00343,0.881004
14.7523,2.05188,0.892996
14.7843,2.09154,0.902654
14.8193,2.13586,0.913307
14.8534,2.18013,0.923771
14.8882,2.22613,0.934463
14.9371,2.29229,0.949602
14.966,2.33271,0.958666
14.9888,2.36513,0.965799
15.0235,2.41538,0.976672
15.0576,2.46584,0.9874
15.0855,2.50809,0.996223
15.1276,2.57316,1.00953
15.154,2.61518,1.01792
15.18,2.65727,1.02618
15.208,2.70343,1.03507
15.2388,2.75545,1.04491
15.2725,2.81348,1.05571
15.3016,2.8649,1.06511
15.3245,2.90615,1.07253
15.3544,2.96119,1.0823
15.3904,3.02881,1.0941
15.429,3.1036,1.10682
15.4355,3.11661,1.10898
15.4606,3.16711,1.11717
15.4868,3.2208,1.12563
15.523,3.29664,1.13728
15.5376,3.32826,1.14198
15.5621,3.38184,1.14973
15.5882,3.44007,1.15794
15.6098,3.48935,1.16474
15.6423,3.56488,1.17501
15.6679,3.62627,1.18321
15.6795,3.65478,1.18698
15.7021,3.71072,1.19426
15.7264,3.7722,1.20215
15.7458,3.82244,1.20851
15.7726,3.89315,1.21732
15.7896,3.93916,1.22294
15.8096,3.99411,1.22954
15.8297,4.05071,1.23621
15.8515,4.11362,1.24349
15.8741,4.18007,1.25099
15.888,4.22218,1.25564
15.9077,4.28245,1.26217
15.9308,4.35507,1.26991
15.9441,4.39789,1.27439
15.9629,4.45951,1.28073
15.9798,4.51587,1.28644
15.9982,4.57904,1.29274
16.0163,4.6423,1.29895
16.0327,4.70125,1.30467
16.051,4.76841,1.31109
16.0638,4.8164,1.31564
16.0795,4.87659,1.3213
16.0993,4.95435,1.32857
16.1111,5.00212,1.333
16.1298,5.07918,1.34013
16.1414,5.12879,1.34468
16.1546,5.18619,1.3499
16.1717,5.26209,1.35671
16.1879,5.33687,1.36328
16.2073,5.42892,1.3712
16.208,5.43241,1.37149
16.2241,5.51227,1.37801
16.2378,5.58212,1.38353
16.2452,5.62149,1.38654
16.2582,5.69116,1.39172
16.2737,5.77683,1.39791
16.2801,5.81303,1.40046
16.2916,5.88012,1.40509
16.3021,5.94272,1.4093
16.3127,6.00803,1.41357
16.323,6.07277,1.41768
16.3329,6.13691,1.4216
16.3425,6.20093,1.42537
16.3522,6.26745,1.42912
16.3651,6.35743,1.43398
16.3715,6.40395,1.43636
16.3802,6.4684,1.4395
16.3884,6.53032,1.44238
16.3967,6.59494,1.44524
16.4063,6.67125,1.4485
16.4159,6.74892,1.4517
16.422,6.80029,1.45375
16.4291,6.86063,1.45608
16.4377,6.93516,1.45887
16.447,7.01751,1.46184
16.4539,7.08048,1.46404
16.4611,7.14849,1.46632
16.4684,7.21728,1.46854
16.4736,7.26795,1.4701
16.4862,7.39326,1.47373
16.4891,7.42259,1.47454
16.4945,7.47855,1.47598
16.5008,7.54448,1.47758
16.5068,7.60942,1.47907
16.5157,7.70573,1.48115
16.5275,7.83741,1.48385
16.534,7.91143,1.48521
16.5402,7.98355,1.48646
16.5489,8.08743,1.48815
16.5504,8.10521,1.48843
16.5575,8.19169,1.48972
16.5618,8.24346,1.49046
16.5672,8.31139,1.49137
16.5726,8.37858,1.49222
16.5794,8.46474,1.49324
16.5832,8.51478,1.49382
16.5908,8.61268,1.49483
16.5942,8.65724,1.49526
16.5999,8.73213,1.49592
16.6045,8.79416,1.49641
16.6097,8.86365,1.4969
16.6157,8.94443,1.49744
16.62,9.00379,1.49784
16.6253,9.07619,1.49828
16.6324,9.17406,1.49886
16.6354,9.21551,1.49909
16.6401,9.28133,1.49943
16.6459,9.36159,1.49981
16.6512,9.43647,1.50015
16.657,9.51849,1.50048
16.66,9.56104,1.50063
16.665,9.6327,1.50086
16.6708,9.71519,1.50112
16.6755,9.78234,1.50133
16.681,9.86083,1.50157
16.6844,9.91003,1.50172
16.6892,9.98032,1.50192
16.6941,10.0503,1.5021
16.6989,10.1197,1.50224
16.7042,10.1982,1.50238
16.7086,10.2622,1.50246
16.7137,10.3358,1.50254
16.7181,10.4001,1.50259
16.7233,10.4763,1.50262
16.7282,10.5486,1.50263
16.7322,10.607,1.50261
16.737,10.6779,1.50253
16.7417,10.7466,1.50245
16.7514,10.8878,1.50227
16.7557,10.9507,1.50222
16.7604,11.0189,1.50221
16.7667,11.1107,1.50222
16.7699,11.1573,1.50226
16.7759,11.2444,1.50238
16.7801,11.3058,1.50247
16.7841,11.3642,1.50255
16.7888,11.4328,1.50263
16.7954,11.5298,1.50271
16.7989,11.5807,1.50274
16.8031,11.6431,1.50274
16.8077,11.7106,1.50274
16.8124,11.779,1.50276
16.8183,11.8658,1.50281
16.8221,11.9211,1.50285
16.8269,11.9928,1.50295
16.8321,12.0683,1.5031
16.836,12.1258,1.50321
16.8406,12.1943,1.50334
16.8455,12.2674,1.50344
16.8501,12.3351,1.50352
16.8547,12.4038,1.50354
16.8595,12.474,1.50353
16.8649,12.554,1.50343
16.8718,12.657,1.50323
16.8739,12.6872,1.50316
16.8787,12.7584,1.50297
16.8834,12.8283,1.50277
16.8882,12.8988,1.50258
16.8935,12.9759,1.50238
16.898,13.041,1.50224
16.903,13.1147,1.50211
16.9082,13.1897,1.502
16.9141,13.2752,1.50187
16.9229,13.4032,1.50165
16.9279,13.4754,1.5015
16.9335,13.556,1.5013
16.9385,13.6273,1.50108
16.9436,13.7005,1.50083
16.9485,13.7709,1.50057
16.9538,13.8466,1.50027
