steering_wheel_angle,,等效转角,,
119.61 ,0.127944224,7.33066403,,14.7586318
120.19 ,0.128523972,7.363881143,,14.75808175
120.77 ,0.129103351,7.397077121,,14.75751572
121.36 ,0.12968228,7.430247326,,14.75695795
121.94 ,0.130260834,7.463395998,,14.75638534
122.52 ,0.130838995,7.496522198,,14.75582098
123.10 ,0.131416748,7.52962504,,14.75524024
123.68 ,0.13199408,7.562703694,,14.7546695
124.26 ,0.13257104,7.595761092,,14.7540826
124.84 ,0.133147586,7.628794743,,14.75350395
125.42 ,0.133723773,7.661807812,,14.75291024
126.00 ,0.134299526,7.69479604,,14.75232392
126.58 ,0.134874904,7.72776278,,14.75172275
127.16 ,0.135449868,7.760705771,,14.75112983
127.74 ,0.136024446,7.793626657,,14.75052227
128.32 ,0.136598634,7.826525244,,14.74992129
128.90 ,0.137172432,7.859401409,,14.74930343
129.48 ,0.137745837,7.892255098,,14.74869058
130.07 ,0.13831885,7.925086327,,14.74806197
130.65 ,0.138891544,7.957899253,,14.74743919
131.23 ,0.139463851,7.990690039,,14.74680089
131.81 ,0.140035812,8.02346099,,14.74616929
132.39 ,0.140607433,8.056212472,,14.74552232
132.97 ,0.141178649,8.088940728,,14.74488212
133.55 ,0.141749503,8.121648296,,14.74422676
134.13 ,0.142320007,8.15433573,,14.74357898
134.71 ,0.142890095,8.186999361,,14.74291706
135.29 ,0.143459816,8.219641974,,14.74226267
135.87 ,0.144029183,8.252264318,,14.74159434
136.45 ,0.144598134,8.284862824,,14.74093277
137.03 ,0.145166723,8.317440531,,14.74025741
137.61 ,0.145734926,8.349996161,,14.73958962
138.19 ,0.146302761,8.382530708,,14.7389082
138.78 ,0.146870167,8.415040713,,14.73823511
139.36 ,0.147437204,8.447529538,,14.73754857
139.94 ,0.148003852,8.479996091,,14.73687032
140.52 ,0.148570134,8.512441629,,14.73617874
141.10 ,0.14913599,8.544862817,,14.73549697
141.68 ,0.149701445,8.577260998,,14.73480126
142.26 ,0.150266524,8.609637606,,14.73411455
142.84 ,0.150831169,8.641989385,,14.7334163
143.42 ,0.151395407,8.674317861,,14.73272845
144.00 ,0.151959267,8.706624658,,14.73202699
144.58 ,0.152522693,8.738906604,,14.73133656
145.16 ,0.153085716,8.771165417,,14.73062837
145.74 ,0.15364828,8.803397948,,14.72993687
146.32 ,0.15421046,8.835608516,,14.72922142
146.90 ,0.154772248,8.867796576,,14.72852261
147.48 ,0.155333678,8.899964152,,14.72780639
148.07 ,0.155894698,8.932108261,,14.72710041
148.65 ,0.156455301,8.964228456,,14.72637352
149.23 ,0.157015571,8.996329516,,14.7256628
149.81 ,0.15757541,9.028405947,,14.72493433
150.39 ,0.158134905,9.060462674,,14.72421413
150.97 ,0.158693961,9.092494205,,14.72347684
151.55 ,0.159252666,9.124505611,,14.72275513
152.13 ,0.159811017,9.156496777,,14.72202331
152.71 ,0.160368966,9.188464921,,14.72128609
153.29 ,0.16092656,9.220412675,,14.7205385
153.87 ,0.161483749,9.2523373,,14.7198068
154.45 ,0.162040535,9.284238786,,14.71905091
155.03 ,0.162597015,9.316122725,,14.71831085
155.61 ,0.163153094,9.347983703,,14.71754685
156.19 ,0.163708774,9.379821837,,14.71679864
156.78 ,0.164264108,9.411640124,,14.7160338
157.36 ,0.1648191,9.443438825,,14.71527102
157.94 ,0.165373706,9.475215371,,14.71449842
158.52 ,0.165927929,9.506970054,,14.71374144
159.10 ,0.166481777,9.538703216,,14.71296121
159.68 ,0.167035308,9.570418175,,14.71218315
160.26 ,0.167588478,9.602112472,,14.71140244
160.84 ,0.168141295,9.633786587,,14.71062389
161.42 ,0.168693718,9.665438061,,14.7098226
162.00 ,0.169245807,9.697070424,,14.70903684
162.58 ,0.169797573,9.728684304,,14.70823538
163.16 ,0.170348975,9.760277332,,14.70744254
163.74 ,0.170899972,9.791847108,,14.70663418
164.32 ,0.171450682,9.823400473,,14.70582816
164.90 ,0.172001012,9.854932043,,14.70500683
165.48 ,0.172551029,9.886445711,,14.70419417
166.07 ,0.173100694,9.91793921,,14.70337304
166.65 ,0.173650023,9.949413411,,14.70255386
167.23 ,0.174198975,9.980866052,,14.70171353
167.81 ,0.174747623,10.01230126,,14.70088852
168.39 ,0.175295928,10.04371685,,14.70004819
168.97 ,0.175843909,10.07511384,,14.69921089
169.55 ,0.176391527,10.10649006,,14.69836502
170.13 ,0.176938802,10.13784659,,14.69752175
170.71 ,0.177485753,10.16918456,,14.69667001
171.29 ,0.178032343,10.20050185,,14.69582089
171.87 ,0.178578592,10.23179964,,14.69495743
172.45 ,0.179124465,10.26307583,,14.69410262
173.03 ,0.179670041,10.29433503,,14.69323363
173.61 ,0.180215225,10.32557182,,14.69236735
174.19 ,0.180760101,10.35679092,,14.69149296
174.78 ,0.181304573,10.38798685,,14.69062132
175.36 ,0.181848725,10.41916445,,14.68974215
175.94 ,0.182392583,10.45032521,,14.68885944
176.52 ,0.182936051,10.48146365,,14.68797515
177.10 ,0.183479217,10.51258479,,14.68708737
177.68 ,0.184021986,10.54368312,,14.68619807
178.26 ,0.184564445,10.57476377,,14.68529961
178.84 ,0.185106563,10.60582482,,14.68439971
179.42 ,0.185648368,10.63686794,,14.68349649
180.00 ,0.186189763,10.66788759,,14.68259189
180.58 ,0.186730905,10.69889276,,14.68168453
181.16 ,0.187271635,10.72987428,,14.68076968
181.74 ,0.187812111,10.76084129,,14.67985168
182.32 ,0.188352173,10.79178456,,14.67893242
182.90 ,0.188891917,10.82270964,,14.67801056
183.49 ,0.189431378,10.85361846,,14.67708142
184.07 ,0.189970458,10.88450547,,14.67614742
184.65 ,0.190509191,10.9153726,,14.67522201
185.23 ,0.191047612,10.94622187,,14.67427841
185.81 ,0.191585758,10.97705535,,14.67334342
186.39 ,0.192123531,11.00786744,,14.6723959
186.97 ,0.192660966,11.03866025,,14.6714515
187.55 ,0.193198035,11.06943199,,14.67049472
188.13 ,0.193734842,11.10018878,,14.66954113
188.71 ,0.19427129,11.13092498,,14.66858069
189.29 ,0.194807418,11.16164284,,14.66762345
189.87 ,0.195343195,11.19234065,,14.66665407
190.45 ,0.195878664,11.22302073,,14.6656938
191.03 ,0.196413794,11.25368141,,14.66471566
191.61 ,0.196948626,11.28432507,,14.66374081
192.19 ,0.197483134,11.31495009,,14.66275939
192.78 ,0.198017287,11.34555482,,14.661776
193.36 ,0.198551129,11.37614173,,14.66078615
193.94 ,0.199084705,11.40671335,,14.65980539
194.52 ,0.199617914,11.43726397,,14.65880724
195.10 ,0.2001508,11.46779612,,14.65781248
195.68 ,0.200683337,11.49830823,,14.65680622
196.26 ,0.201215644,11.52880717,,14.65580339
196.84 ,0.201747546,11.55928292,,14.65480003
197.42 ,0.202279165,11.58974243,,14.65378926
198.00 ,0.202810474,11.62018418,,14.65277239
198.58 ,0.203341446,11.65060665,,14.65175387
199.16 ,0.20387213,11.68101263,,14.65072934
199.74 ,0.204402501,11.71140065,,14.64970323
200.32 ,0.204932532,11.7417692,,14.64867119
200.90 ,0.205462275,11.77212118,,14.64764269
201.49 ,0.205991702,11.80245513,,14.64659826
202.07 ,0.206520789,11.83276959,,14.64556797
202.65 ,0.207049666,11.86307202,,14.64452135
203.23 ,0.207578152,11.89335205,,14.64347834
203.81 ,0.2081063,11.9236127,,14.6424197
204.39 ,0.208634164,11.95385706,,14.64136967
204.97 ,0.209161799,11.98408831,,14.64030908
205.55 ,0.209689021,12.0142959,,14.63925215
206.13 ,0.210215965,12.04448757,,14.63817447
206.71 ,0.210742688,12.07466661,,14.63711082
207.29 ,0.211269006,12.10482236,,14.63603684
207.87 ,0.211795054,12.13496274,,14.63496174
208.45 ,0.212320812,12.16508641,,14.63388127
209.03 ,0.212846254,12.19519202,,14.63279973
209.61 ,0.21337144,12.22528297,,14.63170276
210.19 ,0.213896264,12.25535318,,14.63061973
210.78 ,0.214420786,12.28540606,,14.62952191
211.36 ,0.214945066,12.31544512,,14.62842262
211.94 ,0.215468999,12.34546423,,14.62731876
212.52 ,0.21599273,12.37547181,,14.62621874
213.10 ,0.216516067,12.40545683,,14.62510368
213.68 ,0.217039159,12.43542777,,14.62399307
214.26 ,0.217561896,12.46537844,,14.62287225
214.84 ,0.218084431,12.49531746,,14.6217559
215.42 ,0.218606567,12.52523366,,14.62062943
216.00 ,0.219128456,12.55513571,,14.61950227
216.58 ,0.219650077,12.58502241,,14.61837083
217.16 ,0.22017141,12.61489254,,14.61723359
217.74 ,0.220692431,12.64474486,,14.61609162
218.32 ,0.221213209,12.67458324,,14.61494907
218.90 ,0.221733634,12.70440138,,14.61380186
219.49 ,0.222253863,12.73420831,,14.61265411
220.07 ,0.222773696,12.76399255,,14.61149722
220.65 ,0.223293292,12.79376323,,14.61033987
221.23 ,0.223812632,12.8235192,,14.609178
221.81 ,0.224331694,12.8532593,,14.60801571
222.39 ,0.224850368,12.88297708,,14.60684447
222.97 ,0.225368907,12.91268721,,14.60567736
223.55 ,0.225887016,12.94237267,,14.60449191
224.13 ,0.226404952,12.97204823,,14.60331565
224.71 ,0.226922604,13.00170746,,14.60213009
225.29 ,0.22743995,13.03134922,,14.60094483
225.87 ,0.227956971,13.06097237,,14.59975036
226.45 ,0.228473743,13.09058119,,14.59856067
227.03 ,0.228990245,13.12017459,,14.59735747
227.61 ,0.229506459,13.14975146,,14.59615415
228.20 ,0.230022461,13.1793162,,14.59494675
228.78 ,0.230538137,13.20886224,,14.59373926
229.36 ,0.231053563,13.23839401,,14.59251907
229.94 ,0.231568722,13.26791044,,14.59130753
230.52 ,0.232083595,13.29741047,,14.59008338
231.10 ,0.232598162,13.32689301,,14.58885928
231.68 ,0.233112504,13.35636264,,14.58762644
232.26 ,0.233626504,13.38581265,,14.58639852
232.84 ,0.234140341,13.41525336,,14.58515343
233.42 ,0.234653799,13.44467234,,14.58391757
234.00 ,0.235167059,13.47407998,,14.5826689
234.58 ,0.235680105,13.50347531,,14.58142044
235.16 ,0.236192816,13.53285153,,14.58016886
235.74 ,0.236705278,13.56221341,,14.57891695
236.32 ,0.237217471,13.59155994,,14.57765304
236.90 ,0.23772938,13.62089012,,14.57639361
237.49 ,0.238241088,13.65020883,,14.57511756
238.07 ,0.238752476,13.6795092,,14.57385076
238.65 ,0.239263629,13.70879616,,14.57257217
239.23 ,0.239774532,13.73806873,,14.57129343
239.81 ,0.240285167,13.76732596,,14.57001184
240.39 ,0.240795517,13.79656685,,14.56872601
240.97 ,0.241305671,13.82579649,,14.5674333
241.55 ,0.241815505,13.85500788,,14.56614053
242.13 ,0.242325217,13.88421223,,14.56483632
242.71 ,0.242834578,13.91339643,,14.56353675
243.29 ,0.243343676,13.94256561,,14.56222989
243.87 ,0.243852496,13.97171884,,14.56091903
244.45 ,0.244361129,14.00086138,,14.55960155
245.03 ,0.244869452,14.02998611,,14.55828876
245.61 ,0.245377556,14.05909833,,14.55696026
246.20 ,0.245885426,14.08819714,,14.55563648
246.78 ,0.246393046,14.11728164,,14.55430626
247.36 ,0.246900401,14.14635094,,14.55297223
247.94 ,0.247407475,14.17540411,,14.55163129
248.52 ,0.247914362,14.20444663,,14.55028534
249.10 ,0.248420937,14.23347123,,14.54893966
249.68 ,0.248927408,14.26248986,,14.54758775
250.26 ,0.249433535,14.29148881,,14.54624064
250.84 ,0.249939415,14.32047362,,14.54487448
251.42 ,0.250445034,14.34944343,,14.54351319
252.00 ,0.250950489,14.37840389,,14.54214971
252.58 ,0.251455653,14.40734763,,14.54078275
253.16 ,0.251960624,14.43628035,,14.53940535
253.74 ,0.252465273,14.46519462,,14.53802456
254.32 ,0.252969816,14.49410283,,14.53664173
254.90 ,0.253474008,14.52299087,,14.53525998
255.49 ,0.253977948,14.55186454,,14.53386359
256.07 ,0.254481741,14.58072971,,14.53247217
256.65 ,0.254985254,14.60957887,,14.53107119
257.23 ,0.25548859,14.63841794,,14.52967082
257.81 ,0.255991737,14.66724614,,14.52826421
258.39 ,0.256494562,14.69605586,,14.5268507
258.97 ,0.256997168,14.72485308,,14.52543539
259.55 ,0.257499542,14.75363701,,14.52401701
260.13 ,0.258001671,14.78240684,,14.52259315
260.71 ,0.25850366,14.81116871,,14.52116628
261.29 ,0.259005376,14.83991491,,14.51972971
261.87 ,0.259506926,14.86865163,,14.51829823
262.45 ,0.260008176,14.8973711,,14.51685713
263.03 ,0.260509232,14.92607954,,14.51540946
263.61 ,0.261010083,14.95477619,,14.51396026
264.20 ,0.261510592,14.9834532,,14.51251193
264.78 ,0.262010991,15.01212397,,14.51105475
265.36 ,0.262511145,15.04078067,,14.50959483
265.94 ,0.263011164,15.06942968,,14.50812924
266.52 ,0.263510912,15.09806313,,14.50665735
267.10 ,0.264010375,15.12668021,,14.50518409
267.68 ,0.264509791,15.15529466,,14.5037046
268.26 ,0.265008896,15.18389128,,14.5022238
268.84 ,0.265507676,15.21246928,,14.50074045
269.42 ,0.266006373,15.24104251,,14.49924447
270.00 ,0.266504847,15.26960297,,14.49775379
270.58 ,0.267003086,15.29814994,,14.49625
271.16 ,0.267501205,15.32669008,,14.49475211
271.74 ,0.267999064,15.35521531,,14.49323767
272.32 ,0.26849665,15.38372487,,14.49172859
272.91 ,0.26899408,15.41222551,,14.49021074
273.49 ,0.269491343,15.44071657,,14.48869122
274.07 ,0.269988426,15.46919735,,14.48716655
274.65 ,0.270485187,15.49765961,,14.48563615
275.23 ,0.270981875,15.52611779,,14.48410479
275.81 ,0.271478216,15.55455601,,14.48256777
276.39 ,0.271974462,15.58298882,,14.48102228
276.97 ,0.272470469,15.61140791,,14.47947878
277.55 ,0.272966359,15.6398203,,14.47792283
278.13 ,0.273461985,15.66821762,,14.47637297
278.71 ,0.273957337,15.69659916,,14.47480732
279.29 ,0.274452672,15.72497979,,14.4732472
279.87 ,0.274947709,15.75334332,,14.47167543
280.45 ,0.275442572,15.78169687,,14.47010579
281.03 ,0.275937249,15.8100398,,14.46852403
281.61 ,0.27643173,15.83837145,,14.46694504
282.20 ,0.276926003,15.86669118,,14.46535403
282.78 ,0.277420055,15.89499833,,14.46376525
283.36 ,0.277914017,15.92330023,,14.46216854
283.94 ,0.278407736,15.95158827,,14.46057012
284.52 ,0.278901343,15.97986983,,14.45896446
285.10 ,0.279394685,16.00813626,,14.45735715
285.68 ,0.279887893,16.03639498,,14.45574208
286.26 ,0.280380813,16.06463726,,14.45412604
286.84 ,0.28087372,16.09287872,,14.4524984
287.42 ,0.281366317,16.12110249,,14.4508771
288.00 ,0.281858737,16.14931608,,14.44924098
288.58 ,0.282351113,16.17752711,,14.44760732
289.16 ,0.282843146,16.20571854,,14.44596287
289.74 ,0.283335114,16.23390623,,14.44432092
290.32 ,0.283826863,16.26208133,,14.44266769
290.91 ,0.284318526,16.29025157,,14.4410176
291.49 ,0.284809949,16.31840802,,14.43935633
292.07 ,0.28530112,16.34655006,,14.43768947
292.65 ,0.285792175,16.37468546,,14.43602136
293.23 ,0.286283106,16.40281369,,14.43434993
293.81 ,0.286773901,16.43093418,,14.43267084
294.39 ,0.287264551,16.45904638,,14.43098788
294.97 ,0.287754898,16.48714116,,14.42930441
295.55 ,0.288245228,16.51523503,,14.4276069
296.13 ,0.288735234,16.54331029,,14.42591595
296.71 ,0.289225205,16.57138355,,14.42421108
297.29 ,0.289714981,16.59944565,,14.42250582
297.87 ,0.290204552,16.62749601,,14.42079374
298.45 ,0.29069406,16.65554276,,14.41907754
299.03 ,0.291183344,16.68357666,,14.41735837
299.61 ,0.291672546,16.71160588,,14.41563515
300.20 ,0.292161504,16.73962111,,14.41390527
300.78 ,0.292650362,16.7676306,,14.41217204
301.36 ,0.293138955,16.79562496,,14.41042849
301.94 ,0.293627585,16.82362136,,14.40868792
302.52 ,0.294115931,16.85160154,,14.40693462
303.10 ,0.29460414,16.87957383,,14.40518435
303.68 ,0.295092201,16.9075377,,14.40342456
304.26 ,0.295580264,16.93550164,,14.40166413
304.84 ,0.296068005,16.96344712,,14.3998912
305.42 ,0.296555729,16.99139164,,14.39812138
306.00 ,0.297043111,17.01931658,,14.39634225
306.58 ,0.297530617,17.04724866,,14.39455954
307.16 ,0.298017763,17.07516006,,14.39277433
307.74 ,0.298504858,17.10306851,,14.39098256
308.32 ,0.298991892,17.13097353,,14.38918105
308.91 ,0.299478698,17.15886544,,14.38738039
309.49 ,0.299965265,17.18674367,,14.38557008
310.07 ,0.300451907,17.21462625,,14.38376006
310.65 ,0.300938294,17.24249414,,14.38194111
311.23 ,0.301424578,17.27035613,,14.38012249
311.81 ,0.30191075,17.29821175,,14.37829143
312.39 ,0.302396802,17.32606051,,14.37646077
312.97 ,0.302882562,17.35389248,,14.37462138
313.55 ,0.303368349,17.38172603,,14.37278245
314.13 ,0.30385399,17.40955124,,14.37093129
314.71 ,0.304339478,17.43736764,,14.36908065
315.29 ,0.30482497,17.46518428,,14.36722147
315.87 ,0.305310292,17.49299115,,14.36536287
316.45 ,0.305795434,17.52078777,,14.36349226
317.03 ,0.306280389,17.54857363,,14.36162228
317.62 ,0.306765316,17.57635788,,14.35974103
318.20 ,0.307250038,17.60413042,,14.35785694
318.78 ,0.307734716,17.63190045,,14.35597106
319.36 ,0.308219344,17.65966756,,14.35407948
319.94 ,0.308703742,17.68742152,,14.35217685
320.52 ,0.309188073,17.71517163,,14.35027442
321.10 ,0.309672329,17.74291747,,14.34836456
321.68 ,0.310156503,17.77065859,,14.34645206
322.26 ,0.310640414,17.79838465,,14.3445316
322.84 ,0.311124399,17.82611499,,14.34260571
323.42 ,0.311608106,17.85382933,,14.34067197
324.00 ,0.312091873,17.88154712,,14.33873923
324.58 ,0.312575519,17.90925799,,14.33679871
325.16 ,0.313059036,17.93696148,,14.3348564
325.74 ,0.313542416,17.96465713,,14.33290011
326.32 ,0.314025652,17.9923445,,14.33094341
326.91 ,0.314508912,18.02003328,,14.32897876
327.49 ,0.314992013,18.04771291,,14.32701284
328.07 ,0.315474946,18.07538293,,14.32504188
328.65 ,0.315957882,18.10305313,,14.32306067
329.23 ,0.316440635,18.13071285,,14.32107731
329.81 ,0.316923377,18.15837193,,14.31909001
330.39 ,0.317406101,18.18602999,,14.31709507
330.97 ,0.31788862,18.21367628,,14.31509223
331.55 ,0.318371106,18.24132071,,14.31308867
332.13 ,0.318853554,18.26896292,,14.31107454
332.71 ,0.319335773,18.29659204,,14.30906186
333.29 ,0.319817938,18.32421808,,14.30703935
333.87 ,0.320300227,18.35185117,,14.30501223
334.45 ,0.320782265,18.3794699,,14.30297541
335.03 ,0.321264228,18.40708437,,14.30094016
335.62 ,0.32174611,18.43469418,,14.29889194
336.20 ,0.322227904,18.46229892,,14.29684264
336.78 ,0.322709602,18.48989819,,14.29478655
337.36 ,0.323191384,18.51750229,,14.29272674
337.94 ,0.323673058,18.54510017,,14.2906569
338.52 ,0.324154616,18.57269141,,14.28858613
339.10 ,0.324636051,18.60027561,,14.28650606
339.68 ,0.325117356,18.62785235,,14.28442448
340.26 ,0.325598713,18.65543207,,14.28233105
340.84 ,0.326080116,18.68301445,,14.28023683
341.42 ,0.32656137,18.71058824,,14.27813619
342.00 ,0.327042466,18.73815301,,14.27602888
342.58 ,0.327523589,18.76571933,,14.27391524
343.16 ,0.328004541,18.79327585,,14.27179832
343.74 ,0.3284857,18.82084422,,14.26967188
344.32 ,0.328966481,18.84839099,,14.26754224
344.91 ,0.329447458,18.87594893,,14.26540645
345.49 ,0.329928237,18.90349553,,14.26326428
346.07 ,0.330409005,18.93104153,,14.26111346
346.65 ,0.330889757,18.95858657,,14.25896221
347.23 ,0.331370486,18.98613031,,14.25679981
347.81 ,0.331851186,19.0136724,,14.25463382
348.39 ,0.332331852,19.0412125,,14.25245938
348.97 ,0.332812476,19.06875024,,14.25027886
349.55 ,0.333292855,19.09627392,,14.24809066
350.13 ,0.333773378,19.12380587,,14.24589071
350.71 ,0.334254041,19.15134582,,14.24368321
351.29 ,0.334734639,19.17888206,,14.24147242
351.87 ,0.335215366,19.20642571,,14.23924843
352.45 ,0.335696017,19.23396499,,14.23702446
353.03 ,0.336176787,19.26151107,,14.23478677
353.62 ,0.336657469,19.28905211,,14.23254263
354.20 ,0.337138259,19.31659936,,14.23029611
354.78 ,0.337619153,19.34415253,,14.22804177
355.36 ,0.338099941,19.37169968,,14.22578195
355.94 ,0.338580618,19.39924043,,14.22350623
356.52 ,0.339061586,19.42679789,,14.22123648
357.10 ,0.339542227,19.45433656,,14.21895097
357.68 ,0.340023149,19.48189137,,14.21666335
358.26 ,0.340503936,19.50943847,,14.21436508
358.84 ,0.34098479,19.53698934,,14.21206231
359.42 ,0.341465704,19.56454369,,14.20975216
360.00 ,0.341946466,19.5920893,,14.20743694
360.58 ,0.342427277,19.61963775,,14.20511198
361.16 ,0.342908133,19.64718875,,14.20278517
361.74 ,0.343389027,19.67474201,,14.20044628
362.33 ,0.343869957,19.70229722,,14.19810497
362.91 ,0.344350704,19.729842,,14.19575104
363.49 ,0.344831685,19.7574002,,14.19339856
364.07 ,0.345312685,19.78495947,,14.19103358
364.65 ,0.345793486,19.81250731,,14.18866702
365.23 ,0.346274506,19.84006776,,14.18628567
365.81 ,0.34675553,19.86762837,,14.18390525
366.39 ,0.34723655,19.89518882,,14.18151326
366.97 ,0.347717348,19.92273649,,14.1791168
367.55 ,0.348198562,19.95030804,,14.1767113
368.13 ,0.348679542,19.97786618,,14.17430448
368.71 ,0.349160498,20.00542293,,14.17188329
369.29 ,0.349641642,20.03299043,,14.16946088
369.87 ,0.350122751,20.06055597,,14.1670266
370.45 ,0.35060404,20.08813175,,14.16458883
371.03 ,0.351085065,20.11569245,,14.16214236
371.62 ,0.351566478,20.14327541,,14.15969484
372.20 ,0.352047617,20.17084265,,14.15723335
372.78 ,0.352528916,20.19841904,,14.15477091
373.36 ,0.35301015,20.22599169,,14.15229464
373.94 ,0.353491534,20.25357298,,14.1498175
374.52 ,0.353973065,20.28116268,,14.14732967
375.10 ,0.354454516,20.30874777,,14.14483573
375.68 ,0.35493588,20.33632794,,14.14233356
376.26 ,0.355417378,20.3639157,,14.1398307
376.84 ,0.355899003,20.3915108,,14.1373121
377.42 ,0.356380753,20.41911303,,14.13478917
378.00 ,0.356862396,20.44670918,,14.13226339
378.58 ,0.357344155,20.47431192,,14.12972667
379.16 ,0.357825797,20.50190797,,14.12718194
379.74 ,0.358307772,20.52952311,,14.12463234
380.33 ,0.358789621,20.55713102,,14.12207712
380.91 ,0.359271567,20.58474447,,14.11950894
381.49 ,0.359753605,20.61236323,,14.11694117
382.07 ,0.360235731,20.63998704,,14.11436057
382.65 ,0.360717711,20.66760245,,14.11177457
383.23 ,0.361200001,20.6952356,,14.10918108
383.81 ,0.361682133,20.72285977,,14.10658298
384.39 ,0.362164568,20.75050126,,14.10397233
384.97 ,0.36264707,20.77814656,,14.10135942
385.55 ,0.3631294,20.80578202,,14.09873702
386.13 ,0.36361202,20.83343414,,14.09610953
386.71 ,0.364094694,20.8610893,,14.09347267
387.29 ,0.364577181,20.88873377,,14.09083375
387.87 ,0.365059947,20.91639421,,14.08818045
388.45 ,0.365542989,20.94407048,,14.08552229
389.03 ,0.36602583,20.97173524,,14.0828601
389.62 ,0.366508701,20.99940174,,14.08018586
390.20 ,0.366991837,21.02708338,,14.07750771
390.78 ,0.367474995,21.05476631,,14.0748249
391.36 ,0.367958171,21.08245026,,14.07213101
391.94 ,0.368441361,21.11013496,,14.06943258
392.52 ,0.368924799,21.13783393,,14.06672538
393.10 ,0.369408242,21.16553319,,14.0640166
393.68 ,0.369891686,21.19323246,,14.06129413
394.26 ,0.370375367,21.22094537,,14.05857451
394.84 ,0.370858797,21.24864388,,14.05584562
395.42 ,0.371342701,21.27636951,,14.05311317
396.00 ,0.371826343,21.30408019,,14.05036729
396.58 ,0.372309718,21.33177553,,14.04762294
397.16 ,0.372793556,21.35949738,,14.04486245
397.74 ,0.373277362,21.38721744,,14.04209794
398.33 ,0.373761133,21.41493544,,14.03932731
398.91 ,0.374245357,21.44267944,,14.0365436
399.49 ,0.374729537,21.47042095,,14.03375672
400.07 ,0.37521367,21.49815968,,14.03096183
400.65 ,0.375697998,21.52590963,,14.02815895
401.23 ,0.376182518,21.55367062,,14.0253482
401.81 ,0.376667228,21.58144245,,14.02253238
402.39 ,0.377151873,21.60921057,,14.019706
402.97 ,0.3776367,21.6369891,,14.01687188
403.55 ,0.378121705,21.66477786,,14.01403293
404.13 ,0.378606633,21.69256215,,14.01118357
404.71 ,0.379091985,21.72037076,,14.00832534
405.29 ,0.379577251,21.74817446,,14.00546377
405.87 ,0.380062681,21.77598756,,14.00258791
406.45 ,0.380548272,21.80380987,,13.99970954
407.04 ,0.38103402,21.83164119,,13.99682184
407.62 ,0.381519922,21.85948132,,13.99392968
408.20 ,0.382005974,21.88733008,,13.99102281
408.78 ,0.382491916,21.91517249,,13.98811436
409.36 ,0.382978259,21.94303787,,13.98519207
409.94 ,0.383464742,21.97091129,,13.9822676
410.52 ,0.383951361,21.99879254,,13.97932943
411.10 ,0.384438114,22.02668142,,13.97638646
411.68 ,0.384924997,22.05457773,,13.9734334
412.26 ,0.385412005,22.08248127,,13.97047566
412.84 ,0.385899136,22.11039184,,13.96750453
413.42 ,0.386386387,22.13830923,,13.96452755
414.00 ,0.386874016,22.16624833,,13.96154206
414.58 ,0.387361759,22.19419392,,13.95854813
415.16 ,0.387849611,22.22214578,,13.95554385
415.74 ,0.388337569,22.25010371,,13.95253327
416.33 ,0.388825895,22.27808274,,13.94951049
416.91 ,0.389314321,22.30606749,,13.94647624
417.49 ,0.38980311,22.33407306,,13.9434386
418.07 ,0.390291993,22.362084,,13.940389
418.65 ,0.390780967,22.3901001,,13.93733345
419.23 ,0.391270295,22.41813656,,13.93426414
419.81 ,0.391759977,22.44619329,,13.93118707
420.39 ,0.392249741,22.47425467,,13.9280957
420.97 ,0.392739853,22.50233603,,13.92500013
421.55 ,0.39323004,22.53042168,,13.92189043
422.13 ,0.393720571,22.55852701,,13.91877328
422.71 ,0.394211443,22.58665192,,13.91564098
423.29 ,0.394702381,22.61478061,,13.91250404
423.87 ,0.395193656,22.64292857,,13.90935142
424.45 ,0.395685265,22.67109571,,13.90618974
425.04 ,0.396177207,22.6992819,,13.90301522
425.62 ,0.396669479,22.72748703,,13.89983446
426.20 ,0.39716208,22.75571098,,13.89663649
426.78 ,0.397655008,22.78395365,,13.89343055
427.36 ,0.39814826,22.81221492,,13.89020952
427.94 ,0.398641835,22.84049466,,13.88698258
428.52 ,0.39913573,22.86879277,,13.88373959
429.10 ,0.399629943,22.89710911,,13.88048824
429.68 ,0.400124473,22.92544359,,13.87722031
430.26 ,0.400619317,22.95379606,,13.87394307
430.84 ,0.401114756,22.9821826,,13.87065394
431.42 ,0.401610505,23.01058697,,13.86735309
432.00 ,0.402106564,23.03900906,,13.86403607
432.58 ,0.402602931,23.06744874,,13.8607088
433.16 ,0.403099602,23.09590589,,13.8573727
433.74 ,0.403596861,23.12439675,,13.85401891
434.33 ,0.404094422,23.15290491,,13.85065833
434.91 ,0.40459257,23.18144669,,13.84727844
435.49 ,0.405090729,23.2099891,,13.84389196
436.07 ,0.40558976,23.23858147,,13.84048823
436.65 ,0.406088798,23.26717422,,13.83707627
437.23 ,0.406588417,23.29580031,,13.83364728
437.81 ,0.407088618,23.32445972,,13.83021025
438.39 ,0.40758911,23.35313576,,13.82675461
438.97 ,0.408089889,23.38182831,,13.82329113
439.55 ,0.408591247,23.41055397,,13.81981183
440.13 ,0.409093182,23.43931274,,13.81632234
440.71 ,0.409595401,23.46808777,,13.81281471
441.29 ,0.410098196,23.4968958,,13.80929785
441.87 ,0.410601271,23.5257199,,13.80576309
442.45 ,0.41110492,23.55457688,,13.8022211
443.04 ,0.411608847,23.58344974,,13.7986622
443.62 ,0.412113345,23.61235537,,13.79509196
