yaw_rate_const,yaw_rate_const_kf,yaw_rate,yaw_rate_kf,yaw_rate_MOKF
-0.0133455,-0.0129695,-0.0170344,-0.0172469,-0.0275297
-0.0133455,-0.0130053,-0.0170344,-0.0172189,-0.0273484
-0.0135389,-0.0130561,-0.0170344,-0.0171946,-0.0271436
-0.0135389,-0.013102,-0.021293,-0.0177347,-0.0288716
-0.0135389,-0.0131436,-0.021293,-0.0182036,-0.0303678
-0.0135389,-0.0131812,-0.021293,-0.0186107,-0.0316632
-0.0136907,-0.0132296,-0.021293,-0.0189641,-0.0327498
-0.0136907,-0.0132735,-0.0127758,-0.0181487,-0.0298686
-0.0136907,-0.0133132,-0.0127758,-0.0174407,-0.0273631
-0.0138835,-0.0133674,-0.0255516,-0.0185095,-0.0308709
-0.0138835,-0.0134165,-0.0255516,-0.0194375,-0.0339117
-0.0140764,-0.0134793,-0.0127758,-0.0185596,-0.0307727
-0.0140764,-0.0135361,-0.0127758,-0.0177975,-0.0280418
-0.0140764,-0.0135875,-0.0127758,-0.0171357,-0.0256657
-0.0142692,-0.0136523,-0.0127758,-0.0165612,-0.0235541
-0.0142692,-0.013711,-0.0127758,-0.0160624,-0.0217151
-0.0142692,-0.0137641,-0.0127758,-0.0156293,-0.0201132
-0.0142692,-0.0138121,-0.00851721,-0.0146921,-0.0168075
-0.0142692,-0.0138556,-0.00851721,-0.0138784,-0.0139332
-0.0142692,-0.013895,-0.00851721,-0.0131719,-0.0114338
-0.0142692,-0.0139306,-0.00851721,-0.0125586,-0.00926032
-0.0142692,-0.0139628,-0.00851721,-0.012026,-0.0073701
-0.0142692,-0.0139919,-0.00851721,-0.0115637,-0.00572612
-0.0142692,-0.0140183,-0.0170344,-0.0122846,-0.00811667
-0.0142171,-0.0140372,-0.0170344,-0.0129105,-0.0102018
-0.0142171,-0.0140543,-0.0127758,-0.0128927,-0.0101003
-0.0142171,-0.0140698,-0.0127758,-0.0128773,-0.0100106
-0.0142171,-0.0140838,-0.0127758,-0.0128639,-0.00993139
-0.0142171,-0.0140965,-0.0127758,-0.0128523,-0.00986139
-0.0142171,-0.014108,-0.0170344,-0.0134034,-0.0117097
-0.0142692,-0.0141233,-0.0170344,-0.0138819,-0.0133016
-0.0142692,-0.0141372,-0.0170344,-0.0142973,-0.0146823
-0.0142692,-0.0141497,-0.0170344,-0.014658,-0.0158798
-0.0142692,-0.0141611,-0.0170344,-0.0149711,-0.0169185
-0.0140249,-0.0141481,-0.0170344,-0.015243,-0.0178751
-0.0140249,-0.0141364,-0.0170344,-0.0154791,-0.0187068
-0.0139735,-0.0141209,-0.0170344,-0.015684,-0.0194417
-0.0137821,-0.0140887,-0.0127758,-0.0153008,-0.0182147
-0.0135907,-0.0140413,-0.0127758,-0.0149681,-0.017196
-0.0135907,-0.0139985,-0.0170344,-0.0152404,-0.0182259
-0.0133993,-0.0139415,-0.0170344,-0.0154768,-0.0191677
-0.0132078,-0.0138717,-0.00851721,-0.0145597,-0.0162137
-0.0130164,-0.0137903,-0.00851721,-0.0137634,-0.0136988
-0.012825,-0.0136985,-0.0170344,-0.0141945,-0.0153868
-0.0126336,-0.0135972,-0.0170344,-0.0145687,-0.0169042
-0.0124421,-0.0134873,-0.0170344,-0.0148936,-0.0182744
-0.0122507,-0.0133697,-0.0170344,-0.0151757,-0.0195174
-0.0120593,-0.013245,-0.0255516,-0.016543,-0.0244713
-0.0118679,-0.013114,-0.0255516,-0.0177301,-0.0288271
-0.0116764,-0.0129773,-0.021293,-0.0181996,-0.030754
-0.011485,-0.0128353,-0.021293,-0.0186072,-0.0324828
-0.0112936,-0.0126887,-0.0255516,-0.0195223,-0.0359504
-0.011143,-0.0125416,-0.0255516,-0.0203168,-0.0390083
-0.011143,-0.0124086,-0.021293,-0.0204455,-0.039766
-0.0111022,-0.0122843,-0.021293,-0.0205572,-0.0404449
-0.0111022,-0.0121719,-0.0255516,-0.0212153,-0.0429556
-0.0111022,-0.0120701,-0.0255516,-0.0217867,-0.0451453
-0.0110681,-0.0119748,-0.021293,-0.0217217,-0.045153
-0.0110681,-0.0118886,-0.0170344,-0.021104,-0.0432578
-0.0110681,-0.0118105,-0.0170344,-0.0205677,-0.04162
-0.0110681,-0.0117399,-0.021293,-0.0206633,-0.0421151
-0.0110681,-0.011676,-0.021293,-0.0207463,-0.0425511
-0.0110681,-0.0116182,-0.0170344,-0.0202572,-0.0410252
-0.0110681,-0.0115659,-0.0170344,-0.0198325,-0.0397053
-0.0110681,-0.0115185,-0.00851721,-0.0183414,-0.0347436
-0.0110681,-0.0114757,-0.00851721,-0.0170468,-0.0304399
-0.0110681,-0.0114369,-0.0127758,-0.016484,-0.0286172
-0.0110273,-0.0113979,-0.0127758,-0.0159954,-0.0270476
-0.0110273,-0.0113627,-0.0127758,-0.0155711,-0.0256882
-0.0110273,-0.0113308,-0.0127758,-0.0152028,-0.024511
-0.0110273,-0.0113019,-0.0127758,-0.014883,-0.0234918
-0.0110273,-0.0112758,-0.0127758,-0.0146053,-0.0226094
-0.0110273,-0.0112521,-0.021293,-0.0154866,-0.025666
-0.0110273,-0.0112308,-0.021293,-0.0162517,-0.028322
-0.0110273,-0.0112114,-0.0127758,-0.0157937,-0.0268094
-0.0110273,-0.0111939,-0.0127758,-0.015396,-0.0254978
-0.0110273,-0.011178,-0.0127758,-0.0150507,-0.0243606
-0.0110273,-0.0111637,-0.021293,-0.0158733,-0.0271951
-0.0110273,-0.0111507,-0.0127758,-0.0154651,-0.0258369
-0.0110273,-0.011139,-0.0127758,-0.0151107,-0.0246588
-0.0110273,-0.0111284,-0.0127758,-0.0148031,-0.023637
-0.0110273,-0.0111187,-0.0127758,-0.0145359,-0.0227508
-0.0108367,-0.0110919,-0.0127758,-0.014304,-0.0220257
-0.0108367,-0.0110676,-0.021293,-0.015225,-0.0252191
-0.0106053,-0.0110237,-0.021293,-0.0160246,-0.0280467
-0.0102396,-0.0109491,-0.00851721,-0.0150353,-0.0248585
-0.0107982,-0.0109347,-0.00851721,-0.0141764,-0.0219693
-0.0107982,-0.0109217,-0.0042586,-0.0128695,-0.0175518
-0.0113108,-0.0109587,-0.0042586,-0.0117348,-0.0136003
-0.0113108,-0.0109922,-0.0127758,-0.011872,-0.0139868
-0.0107982,-0.0109738,-0.0127758,-0.0119911,-0.0144366
-0.0107982,-0.0109571,-0.0127758,-0.0120945,-0.0148288
-0.0103513,-0.0108994,-0.0127758,-0.0121843,-0.0152729
-0.0103513,-0.0108473,-0.0127758,-0.0122622,-0.0156636
-0.0102396,-0.0107895,-0.0127758,-0.0123299,-0.016033
-0.0102396,-0.0107372,0,-0.0107051,-0.0106281
-0.0103118,-0.0106967,0,-0.00929446,-0.00592345
-0.0103118,-0.0106601,0,-0.00806969,-0.00184235
-0.010797,-0.0106731,0,-0.00700631,0.00180869
-0.010797,-0.0106849,-0.0170344,-0.00832776,-0.00266117
-0.0107636,-0.0106924,-0.0170344,-0.00947507,-0.00654863
-0.0107636,-0.0106992,-0.00851721,-0.00934885,-0.00610269
-0.0105763,-0.0106875,-0.00851721,-0.00923926,-0.00575776
-0.0107618,-0.0106946,0.0042586,-0.00746059,0.000313823
-0.0108367,-0.0107081,0.0042586,-0.0059163,0.00560307
-0.0110235,-0.0107381,-0.0042586,-0.00569786,0.00641878
-0.0112104,-0.010783,-0.0042586,-0.0055082,0.00717238
-0.0113972,-0.0108414,-0.0042586,-0.00534353,0.00787336
-0.0115404,-0.0109079,-0.0042586,-0.00520057,0.00851985
-0.0115404,-0.0109681,-0.0170344,-0.00675997,0.00335632
-0.0117266,-0.0110402,-0.0170344,-0.00811388,-0.00107892
-0.0119127,-0.0111232,-0.0170344,-0.00928938,-0.00488079
-0.0118752,-0.0111948,-0.0170344,-0.01031,-0.00818295
-0.0120607,-0.0112771,-0.0170344,-0.0111961,-0.0110012
-0.0120607,-0.0113517,-0.0170344,-0.0119654,-0.0134409
-0.0122463,-0.0114368,-0.021293,-0.0131946,-0.0174203
-0.0124318,-0.0115314,-0.021293,-0.0142617,-0.0208254
-0.0124318,-0.0116171,-0.0255516,-0.0157495,-0.0256836
-0.0126174,-0.0117122,-0.0255516,-0.0170411,-0.0298517
-0.0126174,-0.0117983,-0.0298102,-0.0187238,-0.0353724
-0.0126174,-0.0118762,-0.021293,-0.0190623,-0.0363376
-0.0126174,-0.0119467,-0.021293,-0.0193563,-0.0371687
-0.0126174,-0.0120105,-0.021293,-0.0196115,-0.0378841
-0.0126174,-0.0120683,-0.0170344,-0.0192719,-0.0365893
-0.0126174,-0.0121205,-0.0170344,-0.0189771,-0.0354601
-0.0126174,-0.0121678,-0.0127758,-0.0181599,-0.0325649
-0.0126174,-0.0122105,-0.0127758,-0.0174504,-0.030047
-0.0126174,-0.0122492,-0.0170344,-0.0173956,-0.0297673
-0.0125695,-0.0122797,-0.0170344,-0.017348,-0.0295321
-0.0125695,-0.0123073,-0.0127758,-0.0167455,-0.0274149
-0.0125695,-0.0123322,-0.0127758,-0.0162224,-0.0255743
-0.0125695,-0.0123548,-0.0127758,-0.0157682,-0.0239741
-0.0125695,-0.0123752,-0.0127758,-0.0153739,-0.0225827
-0.0123846,-0.0123761,-0.0127758,-0.0150315,-0.0214152
-0.0123846,-0.0123769,-0.0127758,-0.0147343,-0.0204014
-0.0121998,-0.0123601,-0.0127758,-0.0144762,-0.0195634
-0.0120149,-0.0123272,-0.0127758,-0.0142521,-0.0188796
-0.0118301,-0.0122799,-0.0170344,-0.0146188,-0.0202413
-0.0118301,-0.0122372,-0.0170344,-0.0149371,-0.0214277
-0.0116452,-0.0121808,-0.0127758,-0.0146523,-0.0205936
-0.0116452,-0.0121299,-0.0127758,-0.014405,-0.0198744
-0.0114604,-0.0120662,-0.0170344,-0.0147515,-0.0212069
-0.0114604,-0.0120086,-0.0170344,-0.0150523,-0.0223695
-0.0112755,-0.0119388,-0.0255516,-0.0164359,-0.0272467
-0.0112755,-0.0118758,-0.0255516,-0.0176371,-0.0314873
-0.0110907,-0.0118011,-0.0170344,-0.0175577,-0.0313965
-0.0108643,-0.011712,-0.0170344,-0.0174887,-0.031376
-0.0106801,-0.0116138,-0.0127758,-0.0168677,-0.0294979
-0.0104895,-0.0115069,-0.0127758,-0.0163285,-0.0279196
-0.0104895,-0.0114101,-0.0170344,-0.0164215,-0.0284689
-0.0102989,-0.0113044,-0.0170344,-0.0165023,-0.0289979
-0.0102989,-0.0112088,-0.021293,-0.0171336,-0.0313767
-0.0105942,-0.0111503,-0.021293,-0.0176817,-0.033383
-0.0109534,-0.0111316,-0.0255516,-0.0187187,-0.0369582
-0.0112566,-0.0111435,-0.0255516,-0.0196191,-0.0399945
-0.0116198,-0.0111888,-0.0255516,-0.0204009,-0.0425467
-0.0118977,-0.0112562,-0.0255516,-0.0210796,-0.044695
-0.0124385,-0.0113687,-0.0255516,-0.0216689,-0.0464305
-0.0128907,-0.0115135,-0.0255516,-0.0221806,-0.0478241
-0.0132539,-0.011679,-0.0170344,-0.0215024,-0.0451178
-0.0137667,-0.0118776,-0.0170344,-0.0209137,-0.0426362
-0.0141338,-0.0120922,-0.0127758,-0.0198413,-0.03847
-0.0144453,-0.0123161,-0.0127758,-0.0189102,-0.0347626
-0.0146281,-0.012536,-0.0127758,-0.0181019,-0.0314822
-0.014868,-0.0127578,-0.0127758,-0.0174,-0.0285599
-0.014868,-0.0129586,-0.0127758,-0.0167907,-0.0260031
-0.0150997,-0.0131622,-0.0127758,-0.0162616,-0.0237125
-0.0150997,-0.0133465,-0.0170344,-0.0163635,-0.0236161
-0.0149939,-0.0135032,-0.0170344,-0.0164519,-0.0235403
-0.0149939,-0.013645,-0.0170344,-0.0165286,-0.0234608
-0.0149457,-0.0137688,-0.0170344,-0.0165953,-0.0233902
-0.0149457,-0.0138807,-0.021293,-0.0172143,-0.0252283
-0.0149939,-0.0139866,-0.021293,-0.0177518,-0.0268032
-0.0149939,-0.0140824,-0.0255516,-0.0187796,-0.0300716
-0.0149939,-0.0141691,-0.0255516,-0.019672,-0.0329008
-0.0149939,-0.0142476,-0.0340688,-0.0215691,-0.03917
-0.014888,-0.0143085,-0.0340688,-0.0232163,-0.0446304
-0.014888,-0.0143636,-0.0298102,-0.0240852,-0.0474557
-0.0148303,-0.014408,-0.0298102,-0.0248396,-0.049917
-0.0148303,-0.0144482,-0.0298102,-0.0254946,-0.05205
-0.0149624,-0.0144971,-0.0298102,-0.0260633,-0.0538682
-0.0149624,-0.0145414,-0.0340688,-0.0271182,-0.0573528
-0.014904,-0.0145759,-0.0340688,-0.0280341,-0.0603876
-0.0150836,-0.0146242,-0.0340688,-0.0288293,-0.0629784
-0.0152631,-0.0146849,-0.0340688,-0.0295198,-0.0651825
-0.0154427,-0.014757,-0.0127758,-0.0273133,-0.0574986
-0.0157399,-0.0148505,-0.0170344,-0.0259588,-0.0526631
-0.0160976,-0.0149691,-0.0170344,-0.0247828,-0.0483748
-0.0162765,-0.0150935,-0.021293,-0.024323,-0.0465104
-0.0166343,-0.0152401,-0.021293,-0.0239237,-0.044799
-0.0169363,-0.0154014,-0.0170344,-0.0230159,-0.0413209
-0.0171146,-0.0155644,-0.0170344,-0.0222277,-0.0382461
-0.0174021,-0.0157392,-0.0127758,-0.0209821,-0.0335861
-0.0178277,-0.0159379,-0.0127758,-0.0199008,-0.0294275
-0.018006,-0.0161346,-0.0170344,-0.0195231,-0.0276688
-0.0181843,-0.0163296,-0.0170344,-0.0191951,-0.0260838
-0.0183626,-0.016523,-0.0170344,-0.0189104,-0.0246497
-0.0183626,-0.016698,-0.0127758,-0.018102,-0.0214773
-0.0183626,-0.0168563,-0.021293,-0.0185225,-0.022528
-0.0183626,-0.0169996,-0.021293,-0.0188876,-0.0234262
-0.0183626,-0.0171293,-0.021293,-0.0192046,-0.0241935
-0.0183626,-0.0172466,-0.021293,-0.0194798,-0.0248483
-0.0183626,-0.0173528,-0.021293,-0.0197187,-0.0254064
-0.018006,-0.0174149,-0.021293,-0.0199262,-0.0259632
-0.0178277,-0.0174542,-0.0298102,-0.0212286,-0.0303024
-0.0178277,-0.0174897,-0.0298102,-0.0223595,-0.0340663
-0.0176494,-0.0175049,-0.0255516,-0.0227801,-0.0354616
-0.0176494,-0.0175186,-0.0255516,-0.0231453,-0.0366718
-0.0174712,-0.0175141,-0.021293,-0.0229012,-0.0358518
-0.0174712,-0.01751,-0.021293,-0.0226893,-0.0351402
-0.0174021,-0.0174998,-0.021293,-0.0225053,-0.0345386
-0.0174021,-0.0174905,-0.0298102,-0.0234679,-0.0378376
-0.0175797,-0.017499,-0.0298102,-0.0243037,-0.040662
-0.0174021,-0.0174898,-0.0255516,-0.0244681,-0.041244
-0.0174021,-0.0174814,-0.0255516,-0.0246109,-0.04175
-0.0174021,-0.0174739,-0.021293,-0.0241737,-0.0402799
-0.0175797,-0.017484,-0.021293,-0.0237941,-0.0389635
-0.0175797,-0.0174931,-0.0255516,-0.0240257,-0.03973
-0.0174021,-0.0174844,-0.0255516,-0.0242268,-0.0404353
-0.0174021,-0.0174766,-0.021293,-0.0238402,-0.0391381
-0.0173446,-0.017464,-0.021293,-0.0235045,-0.0380257
-0.0173446,-0.0174527,-0.0255516,-0.0237743,-0.0389713
-0.0170993,-0.0174191,-0.0255516,-0.0240085,-0.0398493
-0.0170993,-0.0173887,-0.0255516,-0.0242118,-0.0406146
-0.016923,-0.0173444,-0.0255516,-0.0243884,-0.0413221
-0.016923,-0.0173043,-0.021293,-0.0239805,-0.04003
-0.0167467,-0.0172512,-0.021293,-0.0236264,-0.038952
-0.0167467,-0.0172033,-0.00851721,-0.0216354,-0.03229
-0.0165704,-0.0171431,-0.00851721,-0.0199067,-0.0265505
-0.0165704,-0.0170886,-0.0170344,-0.0195282,-0.0253931
-0.0163287,-0.0170163,-0.0170344,-0.0191996,-0.0244482
-0.0161531,-0.0169342,-0.021293,-0.0194755,-0.0255846
-0.0159775,-0.0168432,-0.021293,-0.019715,-0.0266187
-0.0159775,-0.0167608,-0.021293,-0.0199229,-0.0275245
-0.0158019,-0.0166696,-0.021293,-0.0201035,-0.0283584
-0.0156263,-0.0165704,-0.0127758,-0.0191379,-0.0253101
-0.0155741,-0.0164756,-0.0127758,-0.0182995,-0.0226842
-0.0153991,-0.0163732,-0.0170344,-0.0181328,-0.0223629
-0.0153991,-0.0162805,-0.0170344,-0.0179881,-0.0220929
-0.0153991,-0.0161967,-0.0170344,-0.0178624,-0.0218667
-0.0153991,-0.0161208,-0.0170344,-0.0177533,-0.0216777
-0.0153991,-0.0160522,-0.0170344,-0.0176586,-0.0215203
-0.0153371,-0.0159841,-0.0170344,-0.0175763,-0.0214039
-0.0153371,-0.0159226,-0.021293,-0.0180661,-0.023219
-0.0151628,-0.0158503,-0.021293,-0.0184913,-0.0248402
-0.0153371,-0.0158015,-0.021293,-0.0188605,-0.0262143
-0.0153371,-0.0157573,-0.021293,-0.019181,-0.0274116
-0.0153371,-0.0157173,-0.0170344,-0.0188982,-0.0265448
-0.0151628,-0.0156646,-0.0170344,-0.0186526,-0.0258356
-0.0153371,-0.0156334,-0.0170344,-0.0184393,-0.0251847
-0.0151628,-0.0155887,-0.0170344,-0.0182542,-0.0246621
-0.0151628,-0.0155482,-0.0170344,-0.0180935,-0.0242124
-0.0152241,-0.0155173,-0.0170344,-0.0179539,-0.0238114
-0.0150491,-0.0154728,-0.021293,-0.0183939,-0.0254163
-0.0148142,-0.0154101,-0.021293,-0.018776,-0.0268673
-0.0146399,-0.0153369,-0.0127758,-0.0179853,-0.024352
-0.0144656,-0.015254,-0.00851721,-0.0167376,-0.0203043
-0.0142913,-0.0151624,-0.00851721,-0.0156544,-0.0168371
-0.0138509,-0.0150377,-0.00851721,-0.0147139,-0.0139356
-0.0138509,-0.0149248,-0.0170344,-0.0150197,-0.0152478
-0.0134231,-0.0147819,-0.0170344,-0.0152852,-0.016495
-0.0132573,-0.0146369,-0.021293,-0.0160768,-0.0195385
-0.0136949,-0.0145473,-0.0170344,-0.016203,-0.0201834
-0.0135193,-0.0144495,-0.0170344,-0.0163126,-0.0207914
-0.0143868,-0.0144435,-0.0170344,-0.0164077,-0.0211296
-0.0143868,-0.0144381,-0.021293,-0.0170515,-0.0233339
-0.0137005,-0.014368,-0.021293,-0.0176104,-0.0254051
-0.0135202,-0.0142873,-0.0170344,-0.0175345,-0.0253407
-0.0129216,-0.0141574,-0.0170344,-0.0174686,-0.0254286
-0.0127493,-0.0140235,-0.0255516,-0.0185337,-0.0293763
-0.0124106,-0.01387,-0.0255516,-0.0194585,-0.0328931
-0.0124106,-0.0137312,-0.0298102,-0.0208226,-0.0378702
-0.0120198,-0.0135684,-0.021293,-0.0208846,-0.0384726
-0.0120198,-0.0134211,-0.021293,-0.0209384,-0.0390099
-0.0124541,-0.0133291,-0.021293,-0.0209851,-0.0393901
-0.0124541,-0.0132459,-0.021293,-0.0210257,-0.0397283
-0.0128449,-0.0132077,-0.021293,-0.0210609,-0.0399399
-0.0128449,-0.0131732,-0.0255516,-0.0216527,-0.0420372
-0.0125062,-0.0131098,-0.00851721,-0.0199218,-0.0362977
-0.0125062,-0.0130523,-0.00851721,-0.0184189,-0.0313202
-0.0124106,-0.0129913,-0.00851721,-0.0171141,-0.0270254
-0.0124106,-0.0129361,-0.0042586,-0.0154201,-0.0213917
-0.0124541,-0.0128902,-0.0042586,-0.0139493,-0.0164954
-0.0124541,-0.0128487,-0.0042586,-0.0126723,-0.0122482
-0.0124106,-0.0128071,-0.0042586,-0.0115636,-0.00857439
-0.0124106,-0.0127693,-0.00851721,-0.0111622,-0.00729855
-0.0124106,-0.0127352,-0.00851721,-0.0108136,-0.00619416
-0.0124106,-0.0127043,-0.00851721,-0.010511,-0.0052383
-0.0123585,-0.0126714,-0.0042586,-0.00968711,-0.00251281
-0.0123585,-0.0126417,-0.0042586,-0.00897177,-0.000149367
-0.0123585,-0.0126147,-0.0042586,-0.0083507,0.00190001
-0.0123585,-0.0125904,0,-0.00725029,0.0055872
-0.0125255,-0.0125842,0,-0.00629489,0.00882455
-0.0126926,-0.0125945,-0.0127758,-0.00714891,0.00594225
-0.0128144,-0.0126154,-0.00851721,-0.00732921,0.00537877
-0.0129808,-0.0126502,-0.00851721,-0.00748576,0.00492944
-0.0131472,-0.0126975,-0.00851721,-0.00762168,0.00458045
-0.0131472,-0.0127403,-0.0127758,-0.00830086,0.00237137
-0.0133137,-0.0127948,-0.0127758,-0.00889055,0.000495226
-0.0134801,-0.01286,-0.0127758,-0.00940252,-0.00109083
-0.0134801,-0.012919,-0.0127758,-0.00984704,-0.00246214
-0.0136465,-0.0129882,-0.0127758,-0.010233,-0.00360948
-0.0136465,-0.0130508,-0.0127758,-0.0105681,-0.00459954
-0.0136465,-0.0131075,-0.0170344,-0.0114202,-0.00736385
-0.0135888,-0.0131533,-0.0170344,-0.01216,-0.00977211
-0.0135888,-0.0131947,-0.0170344,-0.0128023,-0.011859
-0.0135888,-0.0132322,-0.0170344,-0.01336,-0.0136672
-0.0135888,-0.0132661,-0.0170344,-0.0138442,-0.0152339
-0.0135311,-0.0132913,-0.0170344,-0.0142646,-0.0166043
-0.0135311,-0.0133141,-0.0127758,-0.0140684,-0.0158817
-0.0135311,-0.0133348,-0.0127758,-0.0138981,-0.0152523
-0.0135311,-0.0133534,-0.0170344,-0.0143114,-0.0166142
-0.0134829,-0.0133657,-0.0170344,-0.0146702,-0.017806
-0.0134829,-0.0133769,-0.021293,-0.0155429,-0.02075
-0.0134829,-0.013387,-0.021293,-0.0163006,-0.023305
-0.0134829,-0.0133961,-0.0170344,-0.0163973,-0.0236122
-0.0134252,-0.0133989,-0.0127758,-0.0159201,-0.0219811
-0.0134252,-0.0134014,-0.0127758,-0.0155058,-0.0205647
-0.0133674,-0.0133981,-0.0127758,-0.015146,-0.0193479
-0.0133674,-0.0133952,-0.0127758,-0.0148337,-0.0182917
-0.0133193,-0.013388,-0.0127758,-0.0145625,-0.017386
-0.0133193,-0.0133815,-0.021293,-0.0154494,-0.0204207
-0.0133193,-0.0133756,-0.021293,-0.0162195,-0.0230561
-0.0133193,-0.0133702,-0.0127758,-0.0157657,-0.0215243
-0.0132616,-0.0133599,-0.0042586,-0.0142493,-0.0163876
-0.0131557,-0.0133405,-0.0042586,-0.0129328,-0.0119528
-0.0131557,-0.0133229,-0.0042586,-0.0117898,-0.00810419
-0.013098,-0.0133015,-0.0042586,-0.0107974,-0.00477745
-0.013098,-0.0132821,-0.021293,-0.0121804,-0.00953191
-0.0129921,-0.0132545,-0.021293,-0.0133812,-0.0136858
-0.0126752,-0.0131994,-0.021293,-0.0144238,-0.0173671
-0.0124123,-0.0131246,-0.021293,-0.015329,-0.0206284
-0.0122572,-0.0130421,-0.0298102,-0.0172372,-0.0273224
-0.0120995,-0.0129524,-0.0298102,-0.018894,-0.0331777
-0.0120995,-0.0128713,-0.0298102,-0.0203325,-0.0382692
-0.012356,-0.0128223,-0.0298102,-0.0215814,-0.0426384
-0.0125105,-0.0127926,-0.0255516,-0.0221046,-0.0444905
-0.0126168,-0.0127759,-0.0255516,-0.0225588,-0.0460769
-0.0127707,-0.0127754,-0.021293,-0.022392,-0.0455103
-0.0130784,-0.0128042,-0.021293,-0.0222472,-0.0449481
-0.0132323,-0.0128449,-0.021293,-0.0221215,-0.0444222
-0.01354,-0.012911,-0.0298102,-0.0231347,-0.0477121
-0.0138715,-0.0130024,-0.021293,-0.022892,-0.0466663
-0.0140273,-0.0130999,-0.021293,-0.0226813,-0.0457147
-0.0141964,-0.0132042,-0.0127758,-0.021376,-0.0410208
-0.0141964,-0.0132986,-0.0127758,-0.0202427,-0.0369363
-0.0141964,-0.013384,-0.0127758,-0.0192588,-0.0333816
-0.0141964,-0.0134613,-0.0170344,-0.0189656,-0.0321981
-0.0141964,-0.0135312,-0.0170344,-0.0187112,-0.0311637
-0.0138809,-0.0135644,-0.0170344,-0.0184902,-0.0303317
-0.0135654,-0.0135645,-0.0170344,-0.0182984,-0.0296784
-0.0134076,-0.0135496,-0.0127758,-0.0175706,-0.0272371
-0.0130921,-0.0135061,-0.00851721,-0.0163776,-0.0232808
-0.0127766,-0.0134367,-0.00851721,-0.0153418,-0.0199217
-0.0123592,-0.0133342,-0.00851721,-0.0144425,-0.0171069
-0.0120462,-0.0132117,-0.0127758,-0.0142229,-0.0166538
-0.0118898,-0.0130859,-0.0127758,-0.0140322,-0.016307
-0.0117333,-0.0129573,-0.0127758,-0.0138666,-0.0160527
-0.0115769,-0.012826,-0.0127758,-0.0137229,-0.0158791
-0.0114204,-0.0126923,-0.0127758,-0.0135981,-0.0157757
-0.011171,-0.0125476,-0.0170344,-0.0140509,-0.017665
-0.0110159,-0.0124019,-0.0170344,-0.0144441,-0.0193535
-0.0107703,-0.0122467,-0.0170344,-0.0147854,-0.0208885
-0.0107703,-0.0121062,-0.0170344,-0.0150818,-0.0222349
-0.0107703,-0.0119791,-0.0255516,-0.0164614,-0.0272368
-0.0107703,-0.0118642,-0.0255516,-0.0176593,-0.0315907
-0.0106165,-0.0117455,-0.0170344,-0.0175769,-0.0315957
-0.0106165,-0.0116381,-0.0170344,-0.0175054,-0.0316105
-0.0104147,-0.0115217,-0.0170344,-0.0174434,-0.031679
-0.0104147,-0.0114164,-0.0170344,-0.0173895,-0.0317487
-0.0102144,-0.0113021,-0.0170344,-0.0173427,-0.0318643
-0.0100619,-0.0111841,-0.0170344,-0.0173021,-0.0320096
-0.00987132,-0.0110592,-0.00851721,-0.0161445,-0.0283693
-0.00971945,-0.0109318,-0.00851721,-0.0151394,-0.0252544
-0.00956758,-0.010802,-0.00851721,-0.0142667,-0.0225959
-0.00926383,-0.0106557,-0.00851721,-0.0135091,-0.0203687
-0.00906971,-0.0105048,-0.00851721,-0.0128513,-0.0184922
-0.00876738,-0.0103395,-0.00851721,-0.0122802,-0.0169454
-0.00846505,-0.0101612,-0.00851721,-0.0117843,-0.0156862
-0.00816272,-0.00997113,-0.0042586,-0.0107926,-0.0127675
-0.00786039,-0.00977034,-0.0042586,-0.0099316,-0.0103193
0,-0.00884094,-0.0042586,-0.00918404,-0.0100089
0,-0.00799995,-0.0042586,-0.008535,-0.00982125
0,-0.00723895,-0.0042586,-0.00797148,-0.00973246
0,-0.00655035,-0.0042586,-0.00748221,-0.00972241
0,-0.00592725,-0.00851721,-0.0076186,-0.0116846
0,-0.00536342,-0.00851721,-0.00773701,-0.0134431
0,-0.00485322,-0.00851721,-0.00783982,-0.0150196
0,-0.00439156,-0.0127758,-0.00849026,-0.0183435
0,-0.00397381,-0.0127758,-0.00905499,-0.0212701
0,-0.0035958,-0.0170344,-0.0101065,-0.025758
0,-0.00325375,-0.0170344,-0.0110194,-0.0296879
0,-0.00294424,-0.0127758,-0.0112508,-0.0312198
0,-0.00266417,-0.0127758,-0.0114518,-0.0325771
0,-0.00241074,-0.0127758,-0.0116263,-0.0337803
0,-0.00218142,-0.0127758,-0.0117777,-0.0348472
0,-0.00197391,-0.0127758,-0.0119093,-0.0357937
0,-0.00178614,-0.0127758,-0.0120235,-0.0366338
0,-0.00161624,-0.0127758,-0.0121226,-0.0373797
0,-0.00146249,-0.0127758,-0.0122087,-0.0380423
0,-0.00132337,-0.0127758,-0.0122834,-0.0386312
0,-0.00119749,-0.0127758,-0.0123483,-0.0391547
0,-0.00108358,-0.0127758,-0.0124046,-0.0396203
0,-0.000980501,-0.0127758,-0.0124535,-0.0400346
0,-0.000887231,-0.0042586,-0.0113737,-0.0365829
0,-0.000802833,-0.0042586,-0.0104361,-0.0335943
0,-0.000726464,-0.0042586,-0.00962204,-0.0310069
0,-0.000657359,-0.0042586,-0.00891528,-0.0287672
0,-0.000594828,0,-0.00774047,-0.0249185
0,-0.000538245,0,-0.00672048,-0.0215825
