time_stamp,steering_wheel_angle,speed,yaw_rate,lateral_acc
3335240755,-312.188,3.30294,-0.471239,-0.875
3335276653,-311.875,3.31164,-0.469057,-0.96875
3335295327,-311.25,3.33333,-0.452695,-1.17188
3335314568,-311.062,3.34636,-0.439605,-1.46875
3335354355,-310.875,3.36372,-0.426515,-1.76562
3335354707,-310.562,3.37239,-0.416697,-2.15625
3335374282,-310.188,3.38542,-0.414516,-2.4375
3335394426,-309.75,3.39844,-0.416697,-2.64062
3335413195,-309.25,3.41581,-0.426515,-2.84375
3335445392,-308.562,3.42883,-0.438514,-2.9375
3335454809,-307.688,3.4375,-0.451604,-2.9375
3335474506,-306.75,3.45486,-0.463603,-2.73438
3335493482,-305.688,3.47222,-0.47233,-2.54688
3335517522,-304.375,3.48525,-0.476693,-2.34375
3335543352,-302.875,3.49392,-0.476693,-2.04688
3335553957,-301.062,3.50694,-0.475602,-1.85938
3335575274,-299.062,3.51997,-0.47233,-1.65625
3335593338,-296.875,3.533,-0.467966,-1.35938
3335617107,-294.5,3.54167,-0.463603,-1.17188
3335633990,-292.062,3.55033,-0.45924,-1.07812
3335655492,-289.375,3.56336,-0.454876,-0.96875
3335672982,-286.688,3.57639,-0.451604,-0.96875
3335693192,-284.062,3.58506,-0.449422,-0.875
3335716795,-281.25,3.59375,-0.447241,-0.96875
3335740789,-278.562,3.60678,-0.445059,-0.96875
3335752962,-275.875,3.61978,-0.445059,-1.07812
3335773979,-273.188,3.63717,-0.442877,-1.07812
3335792771,-270.562,3.65017,-0.441786,-1.07812
3335813180,-267.875,3.66319,-0.439605,-1.07812
3335833148,-265.25,3.67622,-0.437423,-1.17188
3335856121,-262.688,3.68489,-0.434151,-1.26562
3335872735,-260,3.68489,-0.429787,-1.35938
3335893448,-257.5,3.69792,-0.427606,-1.35938
3335912682,-256.188,3.71528,-0.423242,-1.35938
3335942082,-252.5,3.71528,-0.422152,-1.46875
3335953199,-250.188,3.72831,-0.418879,-1.46875
3335977534,-248,3.73264,-0.417788,-1.35938
3335992959,-245.688,3.73264,-0.415607,-1.35938
3336018813,-244.688,3.73264,-0.413425,-1.35938
3336052671,-241.375,3.73264,-0.409062,-1.26562
3336053742,-239.062,3.73264,-0.404698,-1.26562
3336074247,-236.688,3.73264,-0.400335,-1.35938
3336093565,-234,3.73264,-0.394881,-1.35938
3336118881,-230.875,3.72394,-0.389427,-1.35938
3336148581,-227.5,3.71961,-0.382882,-1.26562
3336153456,-223.688,3.71961,-0.378518,-1.26562
3336173627,-219.75,3.72394,-0.373064,-1.26562
3336193142,-215.562,3.71528,-0.371973,-1.17188
3336216698,-211.062,3.71094,-0.369792,-1.17188
3336248877,-206.375,3.70225,-0.36761,-1.17188
3336253251,-201.562,3.69358,-0.364337,-1.07812
3336272617,-196.562,3.69358,-0.358883,-0.875
3336292791,-191.562,3.68489,-0.351248,-0.78125
3336314481,-186.562,3.68056,-0.343612,-0.671875
3336342248,-181.5,3.67622,-0.335976,-0.578125
3336352707,-176.25,3.67189,-0.325068,-0.390625
3336373837,-171,3.67189,-0.31525,-0.28125
3336392902,-165.562,3.66753,-0.304342,-0.1875
3336413061,-159.875,3.66753,-0.294524,-0.09375
3336450714,-154.25,3.66319,-0.285798,-0.09375
3336472494,-142.562,3.6545,-0.268344,-0.09375
3336496518,-136.75,3.6545,-0.259618,0
3336514168,-130.875,3.64583,-0.251982,0
3336533794,-124.875,3.63717,-0.243255,0
3336553195,-119.062,3.63281,-0.23671,0
3336573755,-113.188,3.62847,-0.229074,0.09375
3336592904,-107.25,3.62414,-0.221439,0.1875
3336612955,-101.5,3.61544,-0.212712,0.28125
3336643142,-95.5625,3.61111,-0.202895,0.390625
3336655230,-89.5625,3.61111,-0.191986,0.484375
3336673796,-83.5,3.60244,-0.182169,0.484375
3336694367,-77.375,3.59375,-0.172351,0.484375
3336712415,-71.5,3.57206,-0.160352,0.578125
3336739421,-66,3.53733,-0.149444,0.578125
3336752644,-60.875,3.533,-0.139626,0.671875
3336772863,-55.5,3.57639,-0.129809,0.671875
3336794444,-49.5,3.62414,-0.119991,0.578125
3336816394,-44.375,3.60244,-0.111265,0.78125
3336842869,-39.25,3.55469,-0.102538,0.875
3336852989,-34.375,3.52431,-0.0927206,0.78125
3336872508,-29.5625,3.51997,-0.0872665,0.390625
3336892809,-25.0625,3.51561,-0.0785398,0
3336913356,-20.875,3.50694,-0.0741765,0
3336937903,-16.75,3.48525,-0.0599957,0
3336975224,-8.0625,3.52864,-0.0316341,-0.09375
3336992796,-4.5,3.58072,-0.0250891,-0.484375
3337023077,-0.25,3.57206,-0.0250891,-0.78125
3337047211,3.25,3.533,-0.0294524,-0.78125
3337053400,6.6875,3.52431,-0.0272708,-0.390625
3337076855,10,3.50694,-0.0218166,0.1875
3337093714,13.5,3.49392,-0.01309,0.578125
3337115503,17.0625,3.50261,-0.00763582,0.78125
3337144984,20.5,3.51997,-0.00327249,0.875
3337153136,23.875,3.51997,0.00327249,1.17188
3337173468,27.5625,3.51128,0.0109083,1.35938
3337192252,31.25,3.52431,0.0207258,1.46875
3337212688,35.1875,3.53733,0.0283616,1.35938
3337232283,39,3.54167,0.0349066,1.17188
3337257171,43,3.53733,0.0370882,0.96875
3337273179,46.875,3.53733,0.0425424,0.875
3337292283,50.6875,3.533,0.0458149,0.875
3337320229,54.375,3.533,0.0490874,0.78125
3337345715,58,3.54167,0.0501782,0.671875
3337352277,61.25,3.55469,0.0556324,0.671875
3337372461,64.25,3.55903,0.0610865,0.578125
3337393477,66.875,3.55903,0.0687223,0.578125
3337412360,69.375,3.56772,0.077449,0.578125
3337432209,71.75,3.57639,0.0872665,0.578125
3337453641,74.0625,3.58072,0.0959931,0.484375
3337472151,76.25,3.57639,0.103629,0.484375
3337494327,78.375,3.57639,0.105811,0.390625
3337514040,80.5625,3.57639,0.105811,0.390625
3337540566,82.5625,3.56336,0.103629,0.28125
3337552250,84.5625,3.55469,0.101447,0.390625
3337574491,86.5,3.55903,0.103629,0.578125
3337592243,88.5,3.56336,0.111265,0.578125
3337613409,90.5,3.56336,0.119991,0.578125
3337634853,92.5,3.58072,0.129809,0.484375
3337654172,94.5625,3.60244,0.137445,0.390625
3337674316,96.6875,3.61111,0.14399,0.390625
3337692508,97.6875,3.61544,0.148353,0.484375
3337723790,101.062,3.61544,0.151625,0.484375
3337747902,103.5,3.61544,0.154898,0.390625
3337753459,105.875,3.61544,0.160352,0.28125
3337772346,108.188,3.62414,0.164715,0.1875
3337792482,110.5,3.63281,0.163625,0.09375
3337814382,112.688,3.6415,0.163625,0.1875
3337837160,114.688,3.66319,0.162534,0.390625
3337861514,116.688,3.68489,0.15817,0.578125
3337872300,118.5,3.71094,0.149444,0.78125
3337892640,119.75,3.73697,0.146171,1.07812
3337920052,121,3.75433,0.149444,1.35938
3337943298,122.188,3.77169,0.155989,1.65625
3337955322,123.5,3.79339,0.166897,1.76562
3337972203,124.75,3.81078,0.179987,1.85938
3337994331,125.562,3.82378,0.195259,1.85938
3338012984,128.062,3.84114,0.208349,1.85938
3338034757,129.5,3.85417,0.218166,1.65625
3338058245,130.562,3.87153,0.222529,1.46875
3338072088,131.5,3.88456,0.224711,1.26562
3338091967,131.75,3.90192,0.224711,1.07812
3338118279,132.75,3.91058,0.221439,0.78125
3338140696,133.688,3.91928,0.217075,0.578125
3338157291,134.75,3.92794,0.214894,0.484375
3338173191,136.062,3.94097,0.214894,0.484375
3338192512,137.375,3.95833,0.215984,0.390625
3338213237,138.875,3.97136,0.219257,0.390625
3338232383,140.875,3.98872,0.221439,0.484375
3338256329,143.062,4.00172,0.225802,0.484375
3338298397,145.562,4.02778,0.231256,0.578125
3338311815,150.375,4.07117,0.239983,0.671875
3338341687,152.688,4.09722,0.243255,0.78125
3338365547,155,4.11458,0.246528,0.875
3338372069,157.5,4.13194,0.251982,0.96875
3338392119,160.062,4.158,0.257436,1.17188
3338415633,163,4.17969,0.263981,1.35938
3338434320,166.062,4.20139,0.269435,1.46875
3338473779,172,4.23611,0.283616,1.65625
3338493519,174.562,4.25781,0.290161,1.76562
3338518743,177.062,4.27517,0.296706,1.85938
3338557716,181.5,4.30122,0.308705,2.04688
3338571995,183.375,4.31858,0.313068,2.15625
3338592047,185.188,4.34028,0.318523,2.25
3338611950,186.688,4.35331,0.321795,2.25
3338632428,188.188,4.36633,0.326158,2.34375
3338654751,189.5,4.38367,0.329431,2.34375
3338682891,190.688,4.40106,0.334885,2.34375
3338695622,191.75,4.40972,0.340339,2.34375
3338713809,192.875,4.42708,0.347975,2.34375
3338754485,194.875,4.45747,0.361065,2.15625
3338773070,195.875,4.47483,0.36761,2.04688
3338791956,196.75,4.49653,0.373064,1.95312
3338814366,197.75,4.51389,0.376337,1.85938
3338840340,198.75,4.52256,0.377427,1.85938
3338866234,199.75,4.53994,0.377427,1.76562
3338871988,200.688,4.55728,0.377427,1.76562
3338893322,201.562,4.57467,0.378518,1.76562
3338914285,202.375,4.58333,0.381791,1.76562
3338936232,203.188,4.60503,0.385063,1.76562
3338957322,203.75,4.62239,0.389427,1.76562
3338973385,204.188,4.63975,0.39379,1.85938
3338991919,204.5,4.65278,0.399244,1.95312
3339012994,204.75,4.66581,0.404698,1.95312
3339043979,204.875,4.68317,0.411243,2.04688
3339061358,205.062,4.70053,0.416697,2.04688
3339078375,205.25,4.71356,0.418879,2.15625
3339091541,205.375,4.73525,0.418879,2.15625
3339117820,205.375,4.75261,0.418879,2.15625
3339136737,205.562,4.76561,0.417788,2.15625
3339158109,205.875,4.77864,0.414516,2.15625
3339173938,206.062,4.796,0.413425,2.15625
3339202785,206.375,4.80469,0.412334,2.15625
3339211538,206.688,4.82206,0.412334,2.25
3339233101,206.875,4.83072,0.413425,2.25
3339254029,207.062,4.84808,0.415607,2.25
3339276020,207.062,4.86544,0.418879,2.25
3339291953,207.062,4.87847,0.422152,2.25
3339312566,207.062,4.8915,0.424333,2.15625
3339333277,207,4.9045,0.427606,2.15625
3339372058,206.75,4.92189,0.429787,2.15625
3339373452,206.5,4.93489,0.43306,2.04688
3339391599,206.062,4.95661,0.434151,2.04688
3339413566,205.5,4.97394,0.436332,2.04688
3339443436,204.875,4.99567,0.437423,1.95312
3339455510,204.25,5.00433,0.439605,1.95312
3339471451,203.5,5.02169,0.439605,1.95312
3339492748,202.688,5.03906,0.442877,2.04688
3339511326,201.688,5.06078,0.441786,2.04688
3339540083,200.5,5.07378,0.440696,2.04688
3339562049,199.188,5.09114,0.438514,2.15625
3339574297,197.75,5.1085,0.436332,2.15625
3339591804,196.375,5.13022,0.435241,2.25
3339612715,195,5.14322,0.434151,2.25
3339634749,193.5,5.16494,0.43306,2.25
3339654015,192.062,5.18228,0.430878,2.25
3339673106,190.688,5.19967,0.429787,2.25
3339691705,189.25,5.217,0.428696,2.34375
3339716998,187.875,5.23439,0.427606,2.34375
3339754867,186.5,5.24739,0.427606,2.25
3339756017,185.062,5.26475,0.427606,2.15625
3339778312,183.688,5.28644,0.426515,2.04688
3339798297,182.25,5.30383,0.424333,1.95312
3339811277,180.875,5.32117,0.422152,1.95312
3339831869,179.5,5.33856,0.41997,1.85938
3339865771,178.188,5.36025,0.417788,1.76562
3339879438,176.75,5.37761,0.415607,1.76562
3339892912,175.5,5.39931,0.413425,1.65625
3339911562,174.062,5.41667,0.411243,1.65625
3339935550,172.688,5.42533,0.409062,1.65625
3339952145,171.25,5.44272,0.40688,1.65625
3339974796,169.688,5.46442,0.404698,1.76562
3339998354,168.062,5.49044,0.403607,1.85938
3340012634,166.375,5.50781,0.401426,1.95312
3340032408,164.5,5.52083,0.400335,1.95312
3340061935,162.688,5.53819,0.398153,1.95312
3340078334,160.688,5.55556,0.395972,1.95312
3340099806,158.688,5.57292,0.39379,1.95312
3340116591,156.562,5.59028,0.390517,1.95312
3340134054,154.375,5.60331,0.388336,1.95312
3340151449,152.188,5.625,0.386154,1.85938
3340171687,149.875,5.64236,0.382882,1.85938
3340191573,147.562,5.65972,0.378518,1.95312
3340211423,145.25,5.67708,0.374155,1.85938
3340231367,143,5.69444,0.368701,1.85938
3340264828,140.688,5.70311,0.363247,1.76562
3340274839,138.375,5.72483,0.357792,1.65625
3340298951,136.062,5.73783,0.353429,1.5625
3340311059,133.75,5.75522,0.350157,1.5625
3340334800,131.375,5.76822,0.345793,1.46875
3340352748,129.062,5.78558,0.34143,1.35938
3340372329,126.5,5.80294,0.337067,1.26562
3340392675,124,5.81597,0.332703,1.26562
3340411120,121.188,5.83333,0.32834,1.26562
3340432263,118.375,5.842,0.322886,1.17188
3340460145,115.5,5.85503,0.316341,1.17188
3340471118,112.5,5.86372,0.308705,1.07812
3340491361,109.375,5.87672,0.30216,1.07812
3340511673,106,5.88975,0.296706,0.96875
3340537201,102.375,5.90278,0.28907,0.96875
3340551037,98.6875,5.91144,0.283616,0.875
3340572787,94.75,5.92447,0.277071,0.875
3340591026,90.75,5.9375,0.270526,0.875
3340615702,86.875,5.94183,0.261799,0.78125
3340633398,82.75,5.95486,0.253073,0.578125
3340678703,74.75,5.97656,0.234529,0.484375
3340691338,70.875,5.98958,0.224711,0.390625
3340711258,67.25,6.00261,0.214894,0.28125
3340738763,64.0625,6.01128,0.203985,0.1875
3340766069,61.1875,6.02431,0.194168,0.09375
3340771501,58.5625,6.033,0.18326,0
3340790825,57.375,6.03733,0.173442,0
3340811581,53.5,6.046,0.164715,0
3340830911,51,6.05469,0.15708,-0.09375
3340854623,48.6875,6.06336,0.148353,-0.09375
3340871946,46.5,6.06336,0.140717,-0.1875
3340891038,44.25,6.07639,0.134172,-0.1875
3340917611,42,6.09375,0.129809,-0.1875
3340944140,40,6.08942,0.124355,-0.1875
3340956614,37.875,6.09375,0.121082,-0.1875
3340973333,35.6875,6.11544,0.116719,-0.1875
3340991314,34,6.12847,0.110174,-0.28125
3341011323,31.875,6.13281,0.10472,-0.28125
3341043851,30,6.1415,0.0981748,-0.1875
3341062600,28.0625,6.15017,0.0927206,-0.1875
3341073119,26.375,6.16319,0.0872665,-0.1875
3341097900,24.75,6.17189,0.0829031,-0.09375
3341113053,23.1875,6.18056,0.0763582,-0.09375
3341133425,21.6875,6.19358,0.070904,-0.09375
3341162746,20.5,6.19358,0.0654498,-0.09375
3341172378,18.875,6.20225,0.0621774,-0.09375
3341191662,17.6875,6.19358,0.057814,0
3341214125,16.375,6.20661,0.0545415,-0.09375
3341231120,15.0625,6.21528,0.0501782,-0.09375
3341251711,13.875,6.21528,0.0469057,-0.09375
3341271607,12.5625,6.22394,0.0436332,-0.09375
3341300226,11.5,6.24133,0.0403607,-0.09375
3341325332,10.5625,6.24567,0.0392699,-0.1875
3341338608,9.6875,6.24133,0.0370882,-0.1875
3341368988,9,6.24133,0.0359974,-0.28125
3341370758,8.375,6.25433,0.0316341,-0.28125
3341390755,7.6875,6.26303,0.0294524,-0.390625
3341411972,7,6.26303,0.0261799,-0.28125
3341430933,6.5,6.27169,0.0239983,-0.28125
3341464352,5.75,6.28472,0.0207258,-0.28125
3341472006,5.1875,6.28906,0.0185441,-0.390625
3341493036,4.6875,6.28039,0.0163625,-0.28125
3341513982,4.0625,6.28472,0.0152716,-0.1875
3341536308,3.6875,6.29339,0.0141808,-0.1875
3341552237,3.375,6.28906,0.0141808,-0.1875
3341571272,3.0625,6.28472,0.01309,-0.1875
3341591218,2.875,6.30208,0.0109083,-0.1875
3341611008,2.6875,6.31078,0.00872665,-0.1875
3341632702,2.5625,6.30642,0.00763582,-0.1875
3341661940,2.375,6.30642,0.00763582,-0.1875
3341671448,2.0625,6.31944,0.00545415,-0.1875
3341690630,1.875,6.32378,0.00545415,-0.1875
3341711043,1.5625,6.31944,0.00327249,-0.1875
3341738406,1.25,6.32378,0.00218166,-0.1875
3341769120,1,6.32811,0.00218166,0
3341776050,0.5625,6.32811,0.00218166,0
3341790502,0.25,6.32378,0.00109083,0
3341811483,0,6.32811,0.00109083,-0.09375
3341841847,-0.375,6.33247,0,-0.09375
3341854014,-0.6875,6.32378,0,-0.09375
3341876910,-0.875,6.31944,0,-0.09375
3341890684,-1.1875,6.32378,0,-0.09375
3341910632,-1.375,6.32378,-0.00109083,-0.09375
3341938618,-1.6875,6.31078,-0.00218166,-0.1875
3341952747,-1.75,6.29775,-0.00327249,-0.1875
3341972672,-2,6.31078,-0.00327249,-0.1875
3341990653,-2.1875,6.32811,-0.00327249,-0.1875
3342010950,-2.25,6.32378,-0.00436332,-0.1875
3342033708,-2.5625,6.31078,-0.00436332,-0.1875
3342062409,-2.75,6.31078,-0.00654498,-0.1875
3342070984,-3.0625,6.31944,-0.00654498,-0.1875
3342091198,-3.25,6.32378,-0.00654498,-0.1875
3342110823,-3.6875,6.31944,-0.00654498,-0.1875
3342149157,-4,6.32811,-0.00872665,-0.28125
3342176306,-4.5,6.33247,-0.00872665,-0.28125
3342176596,-5,6.31944,-0.0119991,-0.28125
3342218555,-5.5625,6.31078,-0.0109083,-0.28125
3342231203,-6.75,6.32811,-0.0119991,-0.1875
3342262397,-7.375,6.32378,-0.0119991,-0.28125
3342275853,-7.875,6.32378,-0.0109083,-0.28125
3342290681,-8.1875,6.33247,-0.0119991,-0.28125
3342310733,-9,6.32378,-0.0119991,-0.390625
3342348050,-9.5,6.31944,-0.0141808,-0.390625
3342351018,-9.875,6.32378,-0.0163625,-0.390625
3342370976,-10.375,6.32811,-0.019635,-0.390625
3342390425,-10.875,6.33247,-0.0218166,-0.28125
3342410790,-11.25,6.32378,-0.0250891,-0.390625
3342434906,-11.6875,6.32811,-0.0294524,-0.390625
3342476626,-12.5,6.31944,-0.0327249,-0.484375
3342494347,-12.875,6.31944,-0.0338158,-0.390625
3342510420,-13.375,6.32811,-0.0327249,-0.390625
3342542963,-13.75,6.33247,-0.0327249,-0.390625
3342558616,-14.0625,6.32378,-0.0327249,-0.390625
3342570698,-14.5,6.31944,-0.0316341,-0.390625
3342590510,-14.6875,6.31944,-0.0316341,-0.484375
3342611108,-15,6.33247,-0.0316341,-0.484375
3342630957,-15.1875,6.33681,-0.0338158,-0.484375
3342653680,-15.375,6.33247,-0.0349066,-0.578125
3342678695,-15.6875,6.33247,-0.0381791,-0.578125
3342702385,-15.875,6.3455,-0.0381791,-0.578125
3342717701,-16.1875,6.34983,-0.0392699,-0.578125
3342742099,-16.375,6.3455,-0.0403607,-0.484375
3342753009,-16.6875,6.34114,-0.0425424,-0.484375
3342775103,-17,6.34983,-0.0436332,-0.484375
3342791841,-17.375,6.3585,-0.0458149,-0.484375
3342811567,-17.75,6.3585,-0.0458149,-0.484375
3342838066,-18.1875,6.34983,-0.0479966,-0.484375
3342863681,-18.75,6.34983,-0.0479966,-0.484375
3342874600,-19.25,6.3585,-0.0469057,-0.390625
3342890313,-19.875,6.36283,-0.0458149,-0.390625
3342910550,-20.375,6.37153,-0.0447241,-0.390625
3342934167,-20.875,6.36283,-0.0447241,-0.390625
3342964938,-21.375,6.35417,-0.0469057,-0.484375
3342970805,-21.875,6.3585,-0.0469057,-0.484375
3342990115,-22.25,6.36283,-0.0523599,-0.578125
3343011414,-22.6875,6.36283,-0.0534507,-0.578125
3343030906,-23.0625,6.37153,-0.0534507,-0.578125
3343058085,-23.5,6.37153,-0.0545415,-0.578125
3343074550,-23.75,6.37153,-0.0556324,-0.671875
3343091358,-24.1875,6.37153,-0.0556324,-0.671875
3343113112,-24.5,6.37586,-0.057814,-0.78125
3343132697,-24.875,6.37586,-0.0599957,-0.671875
3343150518,-25.1875,6.38022,-0.0621774,-0.671875
3343170623,-25.5625,6.38456,-0.064359,-0.578125
3343191224,-26,6.38456,-0.0665407,-0.578125
3343210307,-26.5,6.38022,-0.0676315,-0.578125
3343234684,-27,6.38456,-0.0676315,-0.578125
3343258410,-27.5625,6.38889,-0.0676315,-0.578125
3343277365,-28.25,6.38456,-0.0665407,-0.578125
3343290544,-28.875,6.38889,-0.0665407,-0.578125
3343310172,-29.5625,6.39756,-0.0665407,-0.578125
3343338314,-30.25,6.40192,-0.0676315,-0.671875
3343363820,-31.0625,6.39756,-0.070904,-0.78125
3343370414,-31.75,6.40192,-0.0719948,-0.78125
3343390364,-32.5,6.40625,-0.0741765,-0.78125
3343411331,-33.0625,6.41058,-0.0741765,-0.78125
3343438054,-33.5625,6.41928,-0.0763582,-0.78125
3343463349,-34,6.41928,-0.0785398,-0.78125
3343477378,-34.1875,6.41058,-0.0818123,-0.875
3343491845,-34.375,6.41494,-0.0850848,-0.875
3343511544,-34.5,6.42361,-0.0883573,-0.875
3343536094,-34.5625,6.42794,-0.090539,-0.96875
3343573342,-34.5625,6.42361,-0.0927206,-0.875
3343589951,-34.5625,6.42361,-0.0927206,-0.875
3343609989,-34.75,6.41928,-0.0927206,-0.78125
3343631530,-34.875,6.42361,-0.0927206,-0.78125
3343662872,-35,6.43228,-0.0916298,-0.671875
3343678684,-35.25,6.43664,-0.0916298,-0.671875
3343695201,-35.5625,6.43664,-0.090539,-0.78125
3343710891,-36,6.43228,-0.090539,-0.78125
3343731607,-36.5,6.43228,-0.090539,-0.78125
3343753883,-37,6.44097,-0.0894481,-0.78125
3343778378,-37.5625,6.44531,-0.0894481,-0.875
3343789787,-38.0625,6.44967,-0.090539,-0.875
3343809968,-38.75,6.44967,-0.0927206,-0.875
3343830336,-39.25,6.44967,-0.0949023,-0.875
3343859965,-39.875,6.45833,-0.0970839,-0.875
3343873512,-40.375,6.45833,-0.0992656,-0.875
3343889685,-40.875,6.454,-0.102538,-0.875
3343911566,-41.25,6.454,-0.103629,-0.875
3343936621,-41.6875,6.46267,-0.10472,-0.96875
3343954253,-42,6.46267,-0.105811,-0.96875
3343972469,-42.1875,6.46267,-0.106901,-0.96875
3343993240,-42.375,6.46267,-0.107992,-0.96875
3344011301,-42.375,6.467,-0.109083,-0.96875
3344030216,-42.25,6.46267,-0.110174,-0.96875
3344051426,-42.0625,6.46267,-0.111265,-1.07812
3344077923,-42,6.467,-0.112356,-1.17188
3344090284,-41.6875,6.47136,-0.112356,-1.17188
3344110267,-41.375,6.47569,-0.113446,-1.07812
3344138370,-41.0625,6.47136,-0.113446,-1.07812
3344160188,-40.6875,6.47136,-0.114537,-1.07812
3344178282,-40.25,6.48003,-0.114537,-1.07812
3344190051,-39.875,6.48003,-0.114537,-1.07812
3344213863,-39.5,6.48003,-0.113446,-0.96875
3344237739,-39.0625,6.48003,-0.113446,-0.96875
3344256140,-38.6875,6.48439,-0.112356,-0.96875
3344280682,-38.375,6.48003,-0.111265,-0.875
3344295534,-37.875,6.48003,-0.109083,-0.875
3344309645,-37.5,6.48872,-0.107992,-0.78125
3344345521,-37.0625,6.48872,-0.105811,-0.78125
3344365849,-36.6875,6.48872,-0.10472,-0.78125
3344369594,-36.25,6.49306,-0.103629,-0.78125
3344389639,-35.875,6.50172,-0.102538,-0.671875
3344410940,-35.375,6.50608,-0.101447,-0.671875
3344429486,-35,6.50172,-0.0981748,-0.578125
3344461974,-34.375,6.50608,-0.0970839,-0.578125
3344477232,-33.875,6.51475,-0.0959931,-0.578125
3344490690,-33.375,6.51911,-0.0959931,-0.578125
3344509864,-32.6875,6.51911,-0.0959931,-0.578125
3344531468,-32,6.51911,-0.0959931,-0.578125
3344550001,-31.25,6.52778,-0.0949023,-0.578125
3344573770,-30.5625,6.52778,-0.0938114,-0.578125
3344589735,-29.75,6.52344,-0.0927206,-0.578125
3344609463,-29.0625,6.51911,-0.0894481,-0.578125
3344629903,-28.25,6.51911,-0.0861756,-0.484375
3344665018,-27.5625,6.51911,-0.0829031,-0.484375
3344674326,-26.75,6.51911,-0.0785398,-0.484375
3344694330,-26.0625,6.52344,-0.0763582,-0.484375
3344715771,-25.375,6.52778,-0.0752673,-0.484375
3344733055,-24.6875,6.52778,-0.0741765,-0.484375
3344772534,-23.1875,6.53644,-0.0698132,-0.390625
3344789521,-22.5,6.53211,-0.0687223,-0.390625
3344809938,-21.875,6.53211,-0.0676315,-0.484375
3344830318,-21.25,6.53644,-0.0676315,-0.484375
3344850598,-20.6875,6.54081,-0.0687223,-0.390625
3344886288,-20.1875,6.53644,-0.0676315,-0.390625
3344890274,-19.6875,6.53211,-0.0676315,-0.28125
3344913117,-19.1875,6.52778,-0.0654498,-0.28125
3344941261,-18.75,6.53211,-0.0632682,-0.28125
3344977795,-18.5,6.52778,-0.0589049,-0.28125
3344990741,-17.875,6.52344,-0.0523599,-0.1875
3345010493,-17.6875,6.52344,-0.0501782,-0.1875
3345031169,-17.375,6.52344,-0.0490874,-0.1875
3345055918,-17.1875,6.52778,-0.0479966,-0.28125
3345072933,-17,6.52778,-0.0479966,-0.1875
3345091820,-16.75,6.52778,-0.0479966,-0.1875
3345114418,-16.6875,6.52778,-0.0479966,-0.1875
3345133624,-16.5,6.52344,-0.0479966,-0.1875
3345171633,-16.25,6.52778,-0.0490874,-0.1875
3345203763,-16,6.52778,-0.0490874,-0.1875
3345212020,-15.875,6.53211,-0.0479966,-0.1875
3345234166,-15.75,6.52778,-0.0479966,-0.1875
3345250816,-15.5625,6.52344,-0.0458149,-0.28125
3345269229,-15.5,6.52778,-0.0458149,-0.28125
3345298577,-15.25,6.52778,-0.0425424,-0.28125
3345309537,-15.25,6.51911,-0.0403607,-0.28125
3345331580,-15,6.51911,-0.0392699,-0.28125
3345351816,-14.75,6.52344,-0.0392699,-0.390625
3345382472,-14.6875,6.51911,-0.0392699,-0.390625
3345409137,-14.25,6.51042,-0.0381791,-0.390625
3345430348,-14,6.51911,-0.0381791,-0.390625
3345450140,-13.75,6.51475,-0.0370882,-0.390625
3345472232,-13.5625,6.50608,-0.0370882,-0.390625
3345490779,-13.375,6.51042,-0.0381791,-0.390625
3345511792,-13.1875,6.51042,-0.0392699,-0.28125
3345543269,-12.875,6.50172,-0.0403607,-0.28125
3345574509,-12.6875,6.50172,-0.0403607,-0.1875
3345574816,-12.5,6.49306,-0.0414516,-0.1875
3345589175,-12.1875,6.49306,-0.0392699,-0.1875
3345610353,-12,6.48003,-0.0392699,-0.1875
3345629998,-11.6875,6.47569,-0.0359974,-0.1875
3345650772,-11.375,6.467,-0.0359974,-0.1875
3345684502,-11.0625,6.454,-0.0338158,-0.1875
3345698381,-10.75,6.44967,-0.0327249,-0.09375
3345709744,-10.5,6.44531,-0.0316341,-0.09375
3345735321,-10.0625,6.43228,-0.0316341,-0.1875
3345788443,-9.375,6.41058,-0.0305433,-0.1875
3345812977,-8.6875,6.41058,-0.0283616,-0.09375
3345829337,-8.25,6.40192,-0.0272708,-0.09375
3345871093,-7.875,6.39322,-0.0272708,-0.1875
3345899827,-7.1875,6.37586,-0.0272708,-0.1875
3345909612,-6.875,6.37153,-0.0272708,-0.1875
3345935303,-6.5,6.36283,-0.0250891,-0.1875
3345962422,-6.1875,6.35417,-0.0239983,-0.09375
3345971140,-5.875,6.34114,-0.0218166,-0.09375
3345989576,-5.75,6.33247,-0.0207258,-0.09375
3346010280,-5.5625,6.33247,-0.0174533,0
3346032135,-5.5,6.32378,-0.0163625,0
3346053587,-5.375,6.31078,-0.0152716,0
3346070603,-5.375,6.30208,-0.0152716,-0.09375
3346092209,-5.375,6.30208,-0.0152716,-0.09375
3346111266,-5.375,6.29775,-0.0152716,-0.09375
3346135397,-5.5,6.28472,-0.0141808,-0.09375
3346162573,-5.5,6.28472,-0.0141808,-0.1875
3346186413,-5.5625,6.28472,-0.0141808,-0.1875
3346189628,-5.5625,6.28039,-0.0141808,-0.1875
3346211199,-5.6875,6.27606,-0.0163625,-0.09375
3346229110,-5.6875,6.27169,-0.0174533,-0.09375
3346262469,-5.6875,6.27169,-0.0174533,-0.09375
3346269318,-5.6875,6.26303,-0.0174533,-0.09375
3346297973,-5.6875,6.26303,-0.0152716,-0.09375
3346319135,-5.6875,6.26736,-0.0141808,-0.09375
