time_stamp,steering_wheel_angle,speed,yaw_rate,lateral_acc,duration
3221448701,-318.688,2.72136,-0.400335,-0.578125,0.025089
3221462730,-312,2.72136,-0.394881,-0.484375,0.014029
3221482923,-307.5,2.72569,-0.389427,-0.390625,0.020193
3221503163,-302.875,2.72136,-0.385063,-0.390625,0.02024
3221534409,-298.188,2.72136,-0.379609,-0.28125,0.031246
3221541991,-295.688,2.72136,-0.373064,-0.28125,0.007582
3221562450,-288.188,2.72136,-0.36761,-0.28125,0.020459
3221582925,-282.688,2.72136,-0.362156,-0.28125,0.020475
3221603596,-276.875,2.72569,-0.356702,-0.28125,0.020671
3221622722,-274,2.72569,-0.351248,-0.390625,0.019126
3221647168,-268,2.72569,-0.345793,-0.28125,0.024446
3221663170,-258.688,2.72569,-0.340339,-0.28125,0.016002
3221681985,-252.25,2.72569,-0.334885,-0.28125,0.018815
3221703963,-245.688,2.72569,-0.329431,-0.28125,0.021978
3221722717,-239.188,2.72569,-0.322886,-0.1875,0.018754
3221742573,-235.75,2.72569,-0.316341,-0.1875,0.019856
3221763197,-226,2.72569,-0.308705,-0.09375,0.020624
3221781855,-219.5,2.72569,-0.301069,-0.09375,0.018658
3221802783,-212.875,2.72136,-0.292343,0,0.020928
3221823458,-206.188,2.72136,-0.283616,0,0.020675
3221842059,-202.875,2.72136,-0.27598,0,0.018601
3221862912,-192.75,2.72136,-0.267254,0.09375,0.020853
3221882254,-186,2.72136,-0.258527,0.09375,0.019342
3221902513,-182.562,2.71701,-0.250891,0.09375,0.020259
3221921632,-175.688,2.71267,-0.243255,0.09375,0.019119
3221942254,-168.75,2.71267,-0.234529,0.1875,0.020622
3221961545,-158.375,2.70399,-0.225802,0.1875,0.019291
3221984952,-151.25,2.69965,-0.217075,0.28125,0.023407
3222011141,-144.188,2.69965,-0.208349,0.28125,0.026189
3222034563,-140.562,2.69965,-0.200713,0.28125,0.023422
3222041535,-133.375,2.69531,-0.193077,0.28125,0.006972
3222063021,-122.75,2.69097,-0.185441,0.28125,0.021486
3222081751,-116,2.69097,-0.176715,0.390625,0.01873
3222102094,-109.188,2.68663,-0.167988,0.390625,0.020343
3222130977,-102.25,2.68663,-0.160352,0.390625,0.028883
3222144294,-95.5,2.68663,-0.152716,0.390625,0.013317
3222169181,-88.6875,2.68229,-0.14399,0.390625,0.024887
3222186063,-82.0625,2.67361,-0.135263,0.390625,0.016882
3222206319,-75.5,2.63889,-0.127627,0.484375,0.020256
3222222066,-69.375,2.60417,-0.118901,0.484375,0.015747
3222249062,-63.0625,2.63889,-0.115628,0.484375,0.026996
3222261922,-56.75,2.71701,-0.107992,0.578125,0.01286
3222281660,-50.375,2.76476,-0.0981748,0.78125,0.019738
3222302630,-44.5,2.71267,-0.0883573,1.07812,0.02097
3222330546,-41.25,2.66927,-0.0785398,1.17188,0.027916
3222342155,-34.875,2.63889,-0.0676315,1.07812,0.011609
3222361975,-24,2.59983,-0.0567232,0.671875,0.01982
3222381875,-17.75,2.56076,-0.0490874,0.390625,0.0199
3222402047,-11.375,2.63455,-0.0381791,0,0.020172
3222423186,-5.75,2.73003,-0.0305433,-0.390625,0.021139
3222445046,-2.25,2.72569,-0.0305433,-0.96875,0.02186
3222462255,8.0625,2.67361,-0.0294524,-1.17188,0.017209
3222482754,14,2.64323,-0.0283616,-0.875,0.020499
3222505166,20.5625,2.63889,-0.019635,-0.390625,0.022412
3222532742,27.5625,2.60417,-0.0218166,0.1875,0.027576
3222542741,34.75,2.58247,-0.0141808,0.78125,0.009999
3222561412,42.25,2.59983,-0.00981748,1.46875,0.018671
3222583943,49.6875,2.63889,0.00763582,2.15625,0.022531
3222616668,57.375,2.64757,0.0163625,2.4375,0.032725
3222632331,65.1875,2.62587,0.0327249,2.34375,0.015663
3222643478,69.0625,2.59549,0.0425424,2.15625,0.011147
3222662421,80.5625,2.59983,0.0621774,2.04688,0.018943
3222681797,88.5,2.62587,0.0752673,1.85938,0.019376
3222701415,96.5625,2.63021,0.0872665,1.5625,0.019618
3222721699,104.875,2.61285,0.0894481,1.26562,0.020284
3222747820,113,2.60417,0.090539,1.17188,0.026121
3222761267,121.188,2.61285,0.0894481,1.17188,0.013447
3222781731,129.188,2.63021,0.0938114,1.26562,0.020464
3222803217,133.062,2.62587,0.0959931,1.17188,0.021486
3222825027,140.688,2.62153,0.103629,1.07812,0.02181
3222844566,148.188,2.63455,0.113446,0.96875,0.019539
3222861459,159.25,2.64323,0.129809,0.96875,0.016893
3222881511,166.25,2.63889,0.14508,1.07812,0.020052
3222902857,173.062,2.63889,0.161443,1.07812,0.021346
3222932059,176.375,2.64323,0.173442,1.07812,0.029202
3222941357,182.875,2.64757,0.18435,1.07812,0.009298
3222962147,192.5,2.65191,0.194168,1.07812,0.02079
3222981413,198.875,2.65191,0.199622,1.17188,0.019266
3223003950,205.25,2.65625,0.206167,1.17188,0.022537
3223022057,211.562,2.66059,0.21053,1.17188,0.018107
3223041287,214.75,2.65625,0.215984,1.26562,0.01923
3223061572,224.25,2.65191,0.220348,1.26562,0.020285
3223082961,230.688,2.64757,0.226893,1.35938,0.021389
3223102710,237.188,2.64323,0.232347,1.35938,0.019749
3223131008,240.375,2.64323,0.238892,1.46875,0.028298
3223149361,246.688,2.64323,0.245437,1.65625,0.018353
3223161148,255.875,2.64323,0.253073,1.76562,0.011787
3223183177,262.188,2.64323,0.259618,1.85938,0.022029
3223209308,268.5,2.64323,0.267254,1.85938,0.026131
3223226759,271.562,2.64323,0.270526,1.85938,0.017451
3223259553,277.688,2.62587,0.274889,1.85938,0.032794
3223261708,287.188,2.59549,0.27598,1.95312,0.002155
3223281239,293.875,2.57378,0.282525,2.04688,0.019531
3223302388,297.188,2.57378,0.28907,2.15625,0.021149
3223322813,306.688,2.57378,0.301069,2.15625,0.020425
3223344593,310,2.56944,0.310887,2.04688,0.02178
3223363547,319.562,2.58247,0.326158,1.85938,0.018954
3223382724,325.75,2.61285,0.340339,1.76562,0.019177
3223407014,331.5,2.64323,0.357792,1.5625,0.02429
3223428701,337,2.66493,0.370882,1.35938,0.021687
3223441326,339.688,2.67361,0.3807,1.26562,0.012625
3223461287,347.188,2.67795,0.388336,1.17188,0.019961
3223481994,352,2.68663,0.398153,1.17188,0.020707
3223501470,356.25,2.68663,0.407971,1.17188,0.019476
3223522012,358.25,2.67361,0.416697,1.17188,0.020542
3223543745,361.75,2.66059,0.41997,1.07812,0.021733
3223575846,365.75,2.66059,0.421061,0.96875,0.032101
3223581286,368.375,2.65191,0.421061,0.96875,0.00544
3223601133,369.75,2.63889,0.418879,1.07812,0.019847
3223622740,373.75,2.63889,0.413425,1.26562,0.021607
3223643315,375,2.63889,0.405789,1.35938,0.020575
3223663171,378.375,2.62587,0.399244,1.5625,0.019856
3223682548,380.5,2.61719,0.392699,1.85938,0.019377
3223701244,382.562,2.61719,0.388336,2.15625,0.018696
3223727448,383.562,2.62153,0.389427,2.4375,0.026204
3223748784,385.562,2.63021,0.397062,2.64062,0.021336
3223770257,388.375,2.63889,0.407971,2.73438,0.021473
3223781438,390.062,2.64323,0.422152,2.73438,0.011181
3223801429,391.688,2.64323,0.437423,2.64062,0.019991
3223824394,393.25,2.65191,0.452695,2.54688,0.022965
3223863882,396.688,2.66927,0.47233,2.04688,0.039488
3223884900,398.375,2.67361,0.474511,1.65625,0.021018
3223902645,400.062,2.67361,0.474511,1.35938,0.017745
3223929773,401.875,2.67361,0.471239,1.07812,0.027128
3223948655,402.875,2.66927,0.466876,0.78125,0.018882
3223970597,405.688,2.66927,0.463603,0.578125,0.021942
3223998730,407.562,2.66059,0.460331,0.484375,0.028133
3224001543,409.375,2.65625,0.457058,0.390625,0.002813
3224059327,410.25,2.65191,0.455967,0.484375,0.057784
3224059626,412.188,2.65625,0.455967,0.578125,0.000299
3224061146,414.75,2.66059,0.45924,0.671875,0.00152
3224092442,416.5,2.66059,0.463603,0.875,0.031296
3224102251,418,2.66493,0.469057,1.07812,0.009809
3224131959,418.75,2.67361,0.474511,1.26562,0.029708
3224149561,420.188,2.68229,0.482147,1.35938,0.017602
3224168571,422.188,2.69097,0.487601,1.46875,0.01901
3224182733,423.188,2.69531,0.494146,1.65625,0.014162
3224202410,424.062,2.69965,0.497419,1.76562,0.019677
3224221356,424.75,2.70833,0.501782,1.76562,0.018946
3224240902,425.375,2.71267,0.503964,1.85938,0.019546
3224266251,425.688,2.71701,0.503964,1.85938,0.025349
3224281956,425.688,2.72136,0.503964,1.95312,0.015705
3224301562,425.5,2.73003,0.503964,1.95312,0.019606
3224326309,425.25,2.73438,0.503964,1.95312,0.024747
3224357088,424.25,2.73872,0.506145,1.95312,0.030779
3224360723,423.25,2.74739,0.506145,1.95312,0.003635
3224380860,422.062,2.75608,0.508327,1.95312,0.020137
3224406243,421.5,2.76476,0.510509,1.95312,0.025383
3224434123,419.188,2.77344,0.514872,1.85938,0.02788
3224458303,418.188,2.78211,0.517054,1.76562,0.02418
3224461509,415.062,2.79081,0.519235,1.65625,0.003206
3224480888,412.75,2.79947,0.522508,1.5625,0.019379
3224503084,410.25,2.80817,0.523599,1.35938,0.022196
3224534904,407.5,2.81683,0.523599,1.26562,0.03182
3224547440,406,2.82553,0.520326,1.17188,0.012536
3224561546,401.062,2.83419,0.518145,1.07812,0.014106
3224581136,397.5,2.84722,0.513781,0.96875,0.01959
3224605943,395.562,2.85156,0.5116,0.875,0.024807
3224625745,392,2.85156,0.507236,0.78125,0.019802
3224643979,385.875,2.86025,0.503964,0.671875,0.018234
3224662906,381.562,2.86458,0.500691,0.671875,0.018927
3224688465,377.062,2.86892,0.496328,0.671875,0.025559
3224702361,372.5,2.86892,0.493056,0.671875,0.013896
3224720760,370.188,2.87761,0.488692,0.671875,0.018399
3224754045,365.375,2.88194,0.484329,0.671875,0.033285
3224765475,357.688,2.88628,0.478875,0.78125,0.01143
3224787843,352.375,2.89061,0.473421,0.78125,0.022368
3224809937,349.75,2.89931,0.467966,0.671875,0.022094
3224822496,341.5,2.89931,0.463603,0.671875,0.012559
3224841438,335.875,2.908,0.45924,0.671875,0.018942
3224861185,330.25,2.908,0.453786,0.578125,0.019747
3224881908,324.75,2.908,0.448331,0.484375,0.020723
3224901097,319.25,2.91233,0.441786,0.484375,0.019189
3224921836,313.875,2.91667,0.434151,0.390625,0.020739
3224947731,308.5,2.91667,0.425424,0.28125,0.025895
3224961174,303.062,2.91667,0.415607,0.28125,0.013443
3224980667,298,2.921,0.407971,0.1875,0.019493
3225009981,293.375,2.921,0.399244,0.1875,0.029314
3225021420,289,2.921,0.391608,0.09375,0.011439
3225040691,286.688,2.921,0.383972,0.09375,0.019271
3225061940,280.25,2.921,0.378518,0.09375,0.021249
3225080672,276.062,2.921,0.374155,0.09375,0.018732
3225101102,272.188,2.91667,0.369792,0.09375,0.02043
3225134048,268.688,2.91667,0.364337,0.09375,0.032946
3225144762,267,2.91667,0.358883,0.09375,0.010714
3225160727,262.25,2.908,0.353429,0.09375,0.015965
3225181835,259.188,2.908,0.347975,0.09375,0.021108
3225201338,256.25,2.908,0.34143,0.09375,0.019503
3225226765,254.75,2.89931,0.335976,0,0.025427
3225241814,251.875,2.89497,0.331613,0.09375,0.015049
3225262282,247.062,2.89061,0.326158,0.09375,0.020468
3225281603,243.875,2.88628,0.321795,0.09375,0.019321
3225302244,240.5,2.88628,0.31525,0.1875,0.020641
3225321544,238.688,2.88194,0.310887,0.1875,0.0193
3225341832,235.062,2.87761,0.307614,0.28125,0.020288
3225361452,229.5,2.88194,0.304342,0.28125,0.01962
3225381413,225.688,2.88194,0.299978,0.390625,0.019961
3225407249,221.75,2.87761,0.297797,0.390625,0.025836
3225432525,217.75,2.87761,0.295615,0.390625,0.025276
3225440419,215.875,2.86892,0.292343,0.390625,0.007894
3225460896,209.875,2.87328,0.28907,0.28125,0.020477
3225480683,205.75,2.87328,0.283616,0.28125,0.019787
3225501639,201.75,2.86892,0.277071,0.28125,0.020956
3225527582,197.688,2.86892,0.270526,0.1875,0.025943
3225542941,195.562,2.86892,0.263981,0.09375,0.015359
3225560367,189.375,2.86458,0.257436,0.09375,0.017426
3225580910,185.25,2.86025,0.2498,0,0.020543
3225610732,181.062,2.85156,0.243255,0,0.029822
3225623819,179,2.85156,0.237801,0,0.013087
3225640576,174.875,2.84722,0.232347,0,0.016757
3225662436,168.75,2.84722,0.227984,0,0.02186
3225682914,164.562,2.84722,0.224711,0,0.020478
3225700378,160.5,2.84289,0.220348,0,0.017464
3225730172,156.25,2.84289,0.215984,0,0.029794
3225740817,154.25,2.83856,0.212712,-0.09375,0.010645
3225760745,148.062,2.83856,0.208349,-0.09375,0.019928
3225781815,144,2.83856,0.203985,-0.09375,0.02107
3225801937,140,2.83419,0.199622,-0.1875,0.020122
3225828631,138,2.82986,0.194168,-0.28125,0.026694
3225841384,134.062,2.82986,0.188714,-0.28125,0.012753
3225862256,128.375,2.82553,0.182169,-0.390625,0.020872
3225881214,124.688,2.82553,0.174533,-0.390625,0.018958
3225901144,121.062,2.82117,0.169079,-0.484375,0.01993
3225921794,117.562,2.82117,0.162534,-0.484375,0.02065
3225942603,116,2.82117,0.155989,-0.484375,0.020809
3225960538,111.375,2.82117,0.150535,-0.484375,0.017935
3225980679,108.75,2.81683,0.14508,-0.390625,0.020141
3226003786,107.062,2.81683,0.141808,-0.390625,0.023107
3226022148,106,2.82117,0.138536,-0.28125,0.018362
3226040970,105.5,2.82117,0.135263,-0.28125,0.018822
3226062233,104,2.81683,0.133081,-0.28125,0.021263
3226081890,103.375,2.82117,0.1309,-0.1875,0.019657
3226102801,103,2.82117,0.1309,-0.1875,0.020911
3226124006,102.688,2.8125,0.127627,-0.09375,0.021205
3226145983,102.375,2.8125,0.126536,0,0.021977
3226162264,101.875,2.8125,0.126536,0,0.016281
3226182395,101.562,2.8125,0.126536,0,0.020131
3226201446,101.5,2.80817,0.124355,0,0.019051
3226227734,101.375,2.80817,0.122173,0.1875,0.026288
3226242387,101.25,2.79947,0.121082,0.28125,0.014653
3226262894,101,2.79514,0.121082,0.28125,0.020507
3226280345,100.688,2.79947,0.121082,0.28125,0.017451
3226301413,100.188,2.79947,0.119991,0.390625,0.021068
3226328520,99.375,2.79947,0.119991,0.390625,0.027107
3226349663,98.375,2.79947,0.119991,0.390625,0.021143
3226364400,97.0625,2.79947,0.119991,0.390625,0.014737
3226381315,95.25,2.79081,0.119991,0.390625,0.016915
3226400628,93.0625,2.79081,0.119991,0.390625,0.019313
3226424282,91.875,2.79081,0.119991,0.28125,0.023654
3226449410,87.6875,2.79514,0.118901,0.1875,0.025128
3226461080,84.75,2.79081,0.118901,0.1875,0.01167
3226480991,81.875,2.79081,0.11781,0.1875,0.019911
3226501468,79.1875,2.79081,0.114537,0.09375,0.020477
3226520046,77.75,2.79081,0.112356,0,0.018578
3226545999,75.0625,2.79081,0.106901,-0.1875,0.025953
3226577158,70.875,2.78644,0.106901,-0.1875,0.031159
3226580303,68.25,2.78644,0.102538,-0.28125,0.003145
3226599934,65.875,2.78211,0.0992656,-0.28125,0.019631
3226621588,63.75,2.78211,0.0927206,-0.390625,0.021654
3226640140,62.75,2.78211,0.0872665,-0.390625,0.018552
3226660241,60.25,2.78211,0.0829031,-0.484375,0.020101
3226683065,58.6875,2.78644,0.0785398,-0.390625,0.022824
3226701841,57.875,2.78644,0.0752673,-0.390625,0.018776
3226726155,56.5625,2.78211,0.0719948,-0.390625,0.024314
3226751948,55.25,2.78211,0.070904,-0.28125,0.025793
3226759877,53.5,2.78644,0.0687223,-0.28125,0.007929
3226781195,52.375,2.78644,0.0687223,-0.1875,0.021318
3226800365,51.375,2.78644,0.0687223,-0.1875,0.01917
3226820827,50.875,2.78211,0.0687223,-0.09375,0.020462
3226840040,50,2.78211,0.0676315,-0.09375,0.019213
3226861500,48.75,2.78211,0.0654498,0,0.02146
3226880040,48.0625,2.78211,0.064359,0,0.01854
3226901548,47.75,2.78211,0.0621774,0,0.021508
3226929097,46.875,2.77778,0.0610865,0,0.027549
3226960109,46.6875,2.77344,0.0599957,0,0.031012
3226983468,45.375,2.79081,0.057814,-0.09375,0.023359
3227009391,45,2.78644,0.0567232,0,0.025923
3227022649,44.75,2.7691,0.0556324,0,0.013258
3227045451,44.25,2.76476,0.0545415,0,0.022802
3227059723,43.5625,2.76042,0.0545415,0,0.014272
3227082128,43.1875,2.75608,0.0545415,0,0.022405
3227101271,42.75,2.75174,0.0545415,0,0.019143
3227128238,42.5,2.75174,0.0534507,0,0.026967
3227139810,42.1875,2.75174,0.0534507,0,0.011572
3227165427,41.5625,2.74306,0.0534507,0,0.025617
3227189122,41.1875,2.74306,0.0523599,0,0.023695
3227199798,40.75,2.74306,0.051269,0,0.010676
3227223353,40.375,2.74306,0.0490874,0,0.023555
3227241256,40.1875,2.74739,0.0469057,-0.09375,0.017903
3227269055,39.25,2.74739,0.0469057,0,0.027799
3227281084,38.6875,2.74306,0.0447241,-0.09375,0.012029
3227301394,38.375,2.74306,0.0458149,-0.09375,0.02031
3227327274,37.6875,2.75174,0.0447241,-0.09375,0.02588
3227345092,36.875,2.75174,0.0447241,-0.09375,0.017818
3227360492,36,2.74739,0.0458149,-0.09375,0.0154
3227380991,35.375,2.74739,0.0469057,-0.09375,0.020499
3227408179,34.875,2.75174,0.0469057,-0.09375,0.027188
3227420041,34.5625,2.75174,0.0458149,-0.09375,0.011862
3227445831,34,2.75174,0.0458149,-0.1875,0.02579
3227461933,33.1875,2.76042,0.0458149,-0.1875,0.016102
3227479674,32.6875,2.76042,0.0436332,-0.1875,0.017741
3227501033,32.25,2.76042,0.0414516,-0.1875,0.021359
3227519929,32,2.76042,0.0392699,-0.1875,0.018896
3227541372,31.75,2.75608,0.0381791,-0.09375,0.021443
3227570149,31.25,2.75174,0.0370882,-0.09375,0.028777
3227582382,30.875,2.75174,0.0349066,0,0.012233
3227599756,30.375,2.75174,0.0338158,0,0.017374
3227628953,30.25,2.75174,0.0338158,0,0.029197
3227655999,29.875,2.75174,0.0338158,0,0.027046
3227659439,29.375,2.75174,0.0338158,0.09375,0.00344
3227680486,29,2.74306,0.0359974,0.09375,0.021047
3227704534,28.6875,2.75174,0.0359974,0.09375,0.024048
3227721040,28.375,2.75174,0.0370882,0.09375,0.016506
3227739485,28.25,2.75174,0.0370882,0,0.018445
3227760703,27.875,2.75174,0.0359974,0,0.021218
3227781784,27.5625,2.76042,0.0338158,0,0.021081
3227799510,27.5,2.76042,0.0327249,-0.09375,0.017726
3227819502,26.875,2.76042,0.0305433,-0.09375,0.019992
3227839430,26.6875,2.7691,0.0305433,-0.1875,0.019928
3227859516,25.75,2.77344,0.0294524,-0.1875,0.020086
3227879790,25.1875,2.77778,0.0294524,-0.1875,0.020274
3227899981,24.75,2.77778,0.0294524,-0.1875,0.020191
3227922548,24,2.77778,0.0294524,-0.09375,0.022567
3227945061,22.5,2.77778,0.0305433,-0.1875,0.022513
3227960426,21.25,2.77778,0.0305433,-0.1875,0.015365
3227979837,20,2.78211,0.0305433,-0.09375,0.019411
3227999957,18.6875,2.79514,0.0283616,-0.09375,0.02012
3228021523,17.1875,2.79514,0.0272708,-0.09375,0.021566
3228040599,16.5,2.79947,0.0261799,-0.09375,0.019076
3228073056,14.375,2.8125,0.0250891,-0.1875,0.032457
3228080622,13,2.81683,0.0218166,-0.09375,0.007566
3228099581,12.25,2.82117,0.0207258,-0.09375,0.018959
3228128255,10.375,2.82986,0.0185441,-0.09375,0.028674
3228152232,9.75,2.83419,0.0163625,-0.09375,0.023977
3228159315,8.1875,2.83419,0.0152716,-0.09375,0.007083
3228180496,7.1875,2.83856,0.0152716,-0.09375,0.021181
3228201986,6.75,2.84722,0.01309,-0.09375,0.02149
3228225498,5.875,2.84722,0.0119991,-0.1875,0.023512
3228255917,5.1875,2.85156,0.0109083,-0.1875,0.030419
3228260758,4.25,2.85589,0.0109083,-0.28125,0.004841
3228280701,3.875,2.86025,0.00981748,-0.28125,0.019943
3228299508,3.5625,2.86458,0.00981748,-0.390625,0.018807
3228320293,3.5,2.86892,0.00763582,-0.390625,0.020785
3228350820,3.25,2.86892,0.00763582,-0.390625,0.030527
3228360516,3.1875,2.86892,0.00436332,-0.390625,0.009696
3228382077,3.0625,2.87328,0.00327249,-0.390625,0.021561
3228399340,3,2.87761,0.00218166,-0.390625,0.017263
3228421423,2.875,2.88194,0.00109083,-0.28125,0.022083
3228439229,2.75,2.88628,0.00109083,-0.1875,0.017806
3228459154,2.5625,2.88628,0.00218166,-0.09375,0.019925
3228480721,2.25,2.89061,0.00109083,-0.09375,0.021567
3228499625,2.1875,2.89497,0.00218166,0,0.018904
3228523425,1.75,2.89931,0.00218166,0,0.0238
3228547088,1,2.89931,0.00436332,0,0.023663
3228560017,0.5625,2.90364,0.00436332,0,0.012929
3228579282,0.0625,2.908,0.00436332,-0.09375,0.019265
3228600460,-0.1875,2.91233,0.00327249,-0.09375,0.021178
3228619055,-0.375,2.908,0.00218166,-0.1875,0.018595
3228639467,-0.6875,2.91667,0.00109083,-0.1875,0.020412
3228662329,-1,2.921,0,-0.28125,0.022862
3228679522,-1.1875,2.92533,0,-0.390625,0.017193
3228699103,-1.1875,2.92969,0,-0.390625,0.019581
3228719843,-1.5625,2.93836,0,-0.390625,0.02074
3228739016,-1.6875,2.94706,0,-0.390625,0.019173
3228759780,-2.1875,2.95139,-0.00109083,-0.484375,0.020764
3228780673,-2.5,2.95139,-0.00109083,-0.390625,0.020893
3228799188,-2.75,2.96006,-0.00109083,-0.390625,0.018515
3228819065,-3.0625,2.96006,-0.00109083,-0.390625,0.019877
3228839494,-3.25,2.96875,-0.00109083,-0.390625,0.020429
3228859167,-3.75,2.97744,-0.00327249,-0.390625,0.019673
3228879092,-4,2.97744,-0.00327249,-0.390625,0.019925
3228900358,-4.1875,2.98611,-0.00436332,-0.28125,0.021266
3228919100,-4.375,2.99914,-0.00545415,-0.28125,0.018742
3228948108,-4.5,3.00781,-0.00545415,-0.1875,0.029008
3228968712,-4.6875,3.0165,-0.00654498,-0.1875,0.020604
3228980659,-4.875,3.0165,-0.00654498,-0.09375,0.011947
3229000519,-4.875,3.02517,-0.00654498,-0.09375,0.01986
3229019460,-5,3.03386,-0.00654498,0,0.018941
3229039082,-5,3.03819,-0.00654498,0,0.019622
3229059551,-5,3.04689,-0.00763582,0,0.020469
3229079321,-5,3.05556,-0.00872665,0,0.01977
3229098648,-5,3.06422,-0.00981748,0,0.019327
3229124100,-5,3.07292,-0.00981748,0,0.025452
3229146757,-5,3.08161,-0.00981748,0,0.022657
3229159247,-5.0625,3.08594,-0.00981748,0,0.01249
3229179409,-5.25,3.09028,-0.00872665,-0.09375,0.020162
3229200741,-5.25,3.09894,-0.00872665,-0.09375,0.021332
3229221194,-5.375,3.10764,-0.00872665,-0.1875,0.020453
3229248869,-5.5,3.11197,-0.00872665,-0.1875,0.027675
3229261680,-5.75,3.11633,-0.00763582,-0.28125,0.012811
3229279367,-6,3.125,-0.00872665,-0.28125,0.017687
3229301101,-6.375,3.12933,-0.00872665,-0.1875,0.021734
3229320367,-6.6875,3.14236,-0.00981748,-0.1875,0.019266
3229345605,-6.875,3.14669,-0.00981748,-0.1875,0.025238
3229359021,-7.5625,3.14669,-0.0109083,-0.1875,0.013416
3229380310,-8,3.15106,-0.0119991,-0.1875,0.021289
3229399203,-8.25,3.15972,-0.01309,-0.1875,0.018893
3229419072,-8.6875,3.16406,-0.01309,-0.28125,0.019869
3229442600,-9.1875,3.16839,-0.0119991,-0.28125,0.023528
3229459033,-9.6875,3.17708,-0.0119991,-0.390625,0.016433
3229479540,-10.0625,3.18578,-0.00981748,-0.390625,0.020507
3229500588,-10.5,3.19444,-0.00981748,-0.390625,0.021048
3229519777,-10.75,3.20311,-0.00981748,-0.390625,0.019189
3229540322,-11.25,3.21181,-0.00981748,-0.390625,0.020545
3229560638,-12.1875,3.2205,-0.0109083,-0.390625,0.020316
3229578852,-12.75,3.22917,-0.0109083,-0.390625,0.018214
3229599410,-13.375,3.24219,-0.0109083,-0.390625,0.020558
3229619083,-14,3.24653,-0.0119991,-0.390625,0.019673
3229639126,-14.25,3.25522,-0.01309,-0.390625,0.020043
3229659096,-15.0625,3.26822,-0.01309,-0.390625,0.01997
3229680021,-15.5,3.27692,-0.0141808,-0.28125,0.020925
3229698870,-15.875,3.28558,-0.0163625,-0.28125,0.018849
3229721427,-16.1875,3.29428,-0.0174533,-0.28125,0.022557
3229751617,-16.5,3.29861,-0.019635,-0.1875,0.03019
3229758862,-16.6875,3.30728,-0.0207258,-0.1875,0.007245
3229778603,-16.875,3.31597,-0.0229074,-0.1875,0.019741
3229799218,-17,3.32031,-0.0239983,-0.1875,0.020615
3229819952,-17,3.32467,-0.0250891,-0.09375,0.020734
3229846128,-17.1875,3.33333,-0.0261799,-0.09375,0.026176
3229858979,-17.1875,3.33767,-0.0261799,-0.09375,0.012851
3229878765,-17.1875,3.34636,-0.0261799,-0.09375,0.019786
3229903366,-17.1875,3.35069,-0.0272708,-0.09375,0.024601
3229925220,-17.1875,3.35503,-0.0272708,0,0.021854
3229947407,-17.1875,3.36806,-0.0261799,0,0.022187
3229960990,-17.0625,3.37239,-0.0261799,-0.09375,0.013583
3229982644,-17.0625,3.37672,-0.0250891,-0.09375,0.021654
3229999973,-17.0625,3.38542,-0.0239983,-0.1875,0.017329
3230032968,-17,3.39844,-0.0229074,-0.1875,0.032995
3230049690,-17,3.40278,-0.0218166,-0.1875,0.016722
3230067556,-17,3.41144,-0.0218166,-0.1875,0.017866
3230078483,-17,3.42014,-0.0218166,-0.28125,0.010927
3230099053,-17,3.42883,-0.0218166,-0.28125,0.02057
3230122283,-17,3.4375,-0.0229074,-0.390625,0.02323
3230147272,-17,3.44617,-0.0239983,-0.390625,0.024989
3230158720,-17,3.45053,-0.0250891,-0.390625,0.011448
3230178435,-17,3.46356,-0.0261799,-0.484375,0.019715
3230198881,-17.0625,3.47222,-0.0261799,-0.484375,0.020446
3230218890,-17.0625,3.47656,-0.0261799,-0.484375,0.020009
3230245773,-17.0625,3.48958,-0.0250891,-0.390625,0.026883
3230270135,-17.0625,3.49828,-0.0239983,-0.390625,0.024362
3230280414,-17.0625,3.49828,-0.0229074,-0.28125,0.010279
3230303543,-17.0625,3.50694,-0.0218166,-0.28125,0.023129
3230318895,-17.0625,3.51561,-0.0207258,-0.1875,0.015352
3230339397,-17.0625,3.51997,-0.0207258,-0.1875,0.020502
3230358772,-17.0625,3.52864,-0.0229074,-0.1875,0.019375
3230378323,-17,3.53733,-0.0239983,-0.1875,0.019551
3230408254,-16.875,3.54167,-0.0261799,-0.1875,0.029931
3230418643,-16.875,3.55469,-0.0272708,-0.1875,0.010389
3230441680,-16.75,3.56336,-0.0283616,-0.1875,0.023037
3230458697,-16.6875,3.56772,-0.0294524,-0.1875,0.017017
3230479062,-16.5,3.57639,-0.0305433,-0.1875,0.020365
3230498410,-16.375,3.58506,-0.0305433,-0.09375,0.019348
3230525161,-16.25,3.58942,-0.0305433,-0.09375,0.026751
3230539615,-16.0625,3.59375,-0.0294524,0,0.014454
3230561183,-16,3.59808,-0.0294524,0,0.021568
3230579700,-15.75,3.60244,-0.0272708,0,0.018517
3230598578,-15.6875,3.61111,-0.0272708,0,0.018878
3230618156,-15.5,3.61978,-0.0250891,0,0.019578
3230642338,-15.375,3.62414,-0.0250891,-0.09375,0.024182
3230658314,-15.25,3.62847,-0.0239983,-0.09375,0.015976
3230678795,-15.1875,3.63717,-0.0239983,-0.09375,0.020481
3230698744,-15,3.6415,-0.0239983,-0.1875,0.019949
3230718726,-15,3.6415,-0.0239983,-0.1875,0.019982
3230744354,-14.875,3.6415,-0.0239983,-0.1875,0.025628
